image_id,specimen_id,split,status,error_reason,n_landmarks_found,model_name,processing_time_s,processed_at
c94558d31db9148d,CD387287,train,OK,,19,weights,0.0907,2026-08-29T17:23:13+00:00
467757b850c6f8e2,CD388862,train,OK,,19,weights,0.0910,2026-08-29T17:23:13+00:00
fdc28948df3b05a3,ABAURA5591,train,OK,,19,weights,0.0925,2026-08-29T17:23:13+00:00
b49fab31a0cee8ab,ABAURA8239c,train,OK,,19,weights,0.0938,2026-08-29T17:23:13+00:00
9f4cefc5ce3925cc,CD388862,train,OK,,19,weights,0.0912,2026-08-29T17:23:13+00:00
bc9ca5e798e8e436,CD387577b,train,OK,,19,weights,0.0918,2026-08-29T17:23:13+00:00
7133cdb6eddd8208,CD387287,train,OK,,19,weights,0.1004,2026-08-29T17:23:14+00:00
54e13330eef889f7,CD388862,train,OK,,19,weights,0.0911,2026-08-29T17:23:14+00:00
995b683e7705281b,ABAURA5591,train,OK,,19,weights,0.0939,2026-08-29T17:23:14+00:00
800d6a969fe9e6b3,ABAURA8239c,train,OK,,19,weights,0.0967,2026-08-29T17:23:14+00:00
e388f1c8b47ca413,POLLINIS4981,train,OK,,19,weights,0.0930,2026-08-29T17:23:14+00:00
467c3e8bf8c1d266,CD388391,train,OK,,19,weights,0.0911,2026-08-29T17:23:14+00:00
c7dd3329937bb890,POLLINIS4981,train,OK,,19,weights,0.0908,2026-08-29T17:23:14+00:00
6636234c53a32f3c,CD388391,train,OK,,19,weights,0.0918,2026-08-29T17:23:14+00:00
e3fcf24e798a755f,CD388872c,train,OK,,19,weights,0.0914,2026-08-29T17:23:14+00:00
86d8f45812772119,CD388872c,train,OK,,19,weights,0.0928,2026-08-29T17:23:14+00:00
997a97a406d440f7,ABAURA8625,train,OK,,19,weights,0.0976,2026-08-29T17:23:14+00:00
c880d129d6ef87a1,ABAURA8625,train,OK,,19,weights,0.0919,2026-08-29T17:23:15+00:00
f1bd9f731f0dba72,ABAURA8625,train,OK,,19,weights,0.0909,2026-08-29T17:23:15+00:00
1350e0ce2d383841,D264520b,train,OK,,19,weights,0.0916,2026-08-29T17:23:15+00:00
82ab8e2cfe849b67,D264520b,train,OK,,19,weights,0.0917,2026-08-29T17:23:15+00:00
acbf34ef66e8b8f7,D264520b,train,OK,,19,weights,0.0914,2026-08-29T17:23:15+00:00
605c81794b4fd340,D264520b,train,OK,,19,weights,0.0934,2026-08-29T17:23:15+00:00
e22a80ef70312286,ABAURA8625,train,OK,,19,weights,0.0923,2026-08-29T17:23:15+00:00
66043f2ba4462098,ABAURA8625,train,OK,,19,weights,0.0928,2026-08-29T17:23:15+00:00
17a67b9083e9c7ea,CD388872c,train,OK,,19,weights,0.0962,2026-08-29T17:23:15+00:00
a91894f8b63b78dc,CD388872c,train,OK,,19,weights,0.0962,2026-08-29T17:23:15+00:00
561a8db7246b4d99,CD388872c,train,OK,,19,weights,0.0902,2026-08-29T17:23:16+00:00
8c71cdbe5e2c4881,CD388391,train,OK,,19,weights,0.0945,2026-08-29T17:23:16+00:00
652a41519fcae245,CD388391,train,OK,,19,weights,0.0926,2026-08-29T17:23:16+00:00
42c085ba2e5a01ab,POLLINIS4981,train,OK,,19,weights,0.0918,2026-08-29T17:23:16+00:00
4b99639863b7580c,POLLINIS4981,train,OK,,19,weights,0.0903,2026-08-29T17:23:16+00:00
29d8f1baf65dbd0b,CD388391,train,OK,,19,weights,0.0904,2026-08-29T17:23:16+00:00
dac313acd8e3d06b,CollecYvan5,train,OK,,19,weights,0.0918,2026-08-29T17:23:16+00:00
229d1b34f8401ea7,FR73ABOM120722028,train,OK,,19,weights,0.0914,2026-08-29T17:23:16+00:00
813837c06e9364c1,FR05ABOM220722026,train,OK,,19,weights,0.0910,2026-08-29T17:23:16+00:00
6f513af4f63c93ad,FR73ABOM120722028,train,OK,,19,weights,0.0905,2026-08-29T17:23:16+00:00
bc540ed6ba9b6a1e,CollecYvan5,train,OK,,19,weights,0.0892,2026-08-29T17:23:16+00:00
72b2522e8c4b6ca4,FR73ABOM120722028,train,OK,,19,weights,0.0886,2026-08-29T17:23:17+00:00
b5a331cd7cb00006,FR05ABOM220722026,train,SUSPECT,seulement_18_maxima_sur_19_attendus,18,weights,0.0925,2026-08-29T17:23:17+00:00
2b3b4f62c27d55c2,FR04ABOM220722047,train,OK,,19,weights,0.0899,2026-08-29T17:23:17+00:00
42e6887394334232,FR73ABOM120722026,train,OK,,19,weights,0.0920,2026-08-29T17:23:17+00:00
96b4bddd59c5d806,FR73ABOM200722030,train,OK,,19,weights,0.0922,2026-08-29T17:23:17+00:00
1100e11efa41b93a,CollecYvan2,train,OK,,19,weights,0.0923,2026-08-29T17:23:17+00:00
3a0f63486c7c973d,FR73ABOM200722018,train,OK,,19,weights,0.0910,2026-08-29T17:23:17+00:00
f6b4318c8ed29b4a,FR73ABOM120722026,train,OK,,19,weights,0.0926,2026-08-29T17:23:17+00:00
2b36705a6ece5b6a,FR04ABOM220722047,train,OK,,19,weights,0.0909,2026-08-29T17:23:17+00:00
50ca09299fc38dd6,FR73ABOM200722030,train,OK,,19,weights,0.0922,2026-08-29T17:23:17+00:00
e6cc8f23f4919a1d,CollecYvan2,train,OK,,19,weights,0.0924,2026-08-29T17:23:17+00:00
d72f48b3044296fd,CollecYvan2,train,OK,,19,weights,0.0921,2026-08-29T17:23:18+00:00
adf505200fc1c2fe,FR73ABOM200722018,train,OK,,19,weights,0.0921,2026-08-29T17:23:18+00:00
e15a96d60346ad57,FR73ABOM120722026,train,OK,,19,weights,0.0925,2026-08-29T17:23:18+00:00
7b71ce8e55cc5cf4,FR73ABOM200722031,train,OK,,19,weights,0.0917,2026-08-29T17:23:18+00:00
79a208b4470febcf,FR73ABOM130722003,train,OK,,19,weights,0.0912,2026-08-29T17:23:18+00:00
986fd9762e34cfe7,CollecYvan6,train,OK,,19,weights,0.0911,2026-08-29T17:23:18+00:00
8b28d6b181f16467,CD388016,train,OK,,19,weights,0.0924,2026-08-29T17:23:18+00:00
49117fd4138ec6dc,FR04ABOM220722046,train,OK,,19,weights,0.0913,2026-08-29T17:23:18+00:00
73230946c5e0a28e,FR73ABOM130722041,train,OK,,19,weights,0.0916,2026-08-29T17:23:18+00:00
2a20cb512bae01e7,CollecYvan3,train,OK,,19,weights,0.0916,2026-08-29T17:23:18+00:00
2516584dc1ba3def,FR73ABOM200722031,train,OK,,19,weights,0.0919,2026-08-29T17:23:18+00:00
0969bed438d35ace,FR73ABOM130722003,train,OK,,19,weights,0.0957,2026-08-29T17:23:19+00:00
c17b3136e25bc3db,CollecYvan6,train,OK,,19,weights,0.0937,2026-08-29T17:23:19+00:00
5c1ea5d6c9b3137a,CollecYvan6,train,OK,,19,weights,0.0932,2026-08-29T17:23:19+00:00
92c7ca5cbf54901a,CD388016,train,OK,,19,weights,0.0929,2026-08-29T17:23:19+00:00
8a6476d718af00dc,FR04ABOM220722046,train,OK,,19,weights,0.0952,2026-08-29T17:23:19+00:00
23349606bea957a3,FR73ABOM130722041,train,OK,,19,weights,0.0894,2026-08-29T17:23:19+00:00
ee7e84739d776a37,CollecYvan3,train,OK,,19,weights,0.0907,2026-08-29T17:23:19+00:00
5fdb58143aae372b,FR73ABOM130722003,train,OK,,19,weights,0.0929,2026-08-29T17:23:19+00:00
b47514a8c6b20da2,FR73ABOM200722031,train,OK,,19,weights,0.0900,2026-08-29T17:23:19+00:00
c95bf0f00eedb0f2,FR73ABOM200722017,train,OK,,19,weights,0.0901,2026-08-29T17:23:19+00:00
936e40a85c50b8f8,CollecYvan4,train,OK,,19,weights,0.0972,2026-08-29T17:23:19+00:00
24e0143e9de22c9b,FR05ABOM220722027,train,OK,,19,weights,0.0903,2026-08-29T17:23:20+00:00
2891c9596cdb423a,FR73ABOM130722029,train,OK,,19,weights,0.0908,2026-08-29T17:23:20+00:00
73514260efa32503,CollecYvan1,train,OK,,19,weights,0.0909,2026-08-29T17:23:20+00:00
12ebd0f215d6f567,FR05ABOM220722027,train,OK,,19,weights,0.0900,2026-08-29T17:23:20+00:00
66366aefe546c600,CollecYvan4,train,OK,,19,weights,0.0920,2026-08-29T17:23:20+00:00
b7dc31946443818c,FR73ABOM200722017,train,OK,,19,weights,0.0942,2026-08-29T17:23:20+00:00
4024e063cf196e52,FR05ABOM220722027,train,OK,,19,weights,0.0926,2026-08-29T17:23:20+00:00
2b9a4e3eff70d5b2,CollecYvan1,train,OK,,19,weights,0.0919,2026-08-29T17:23:20+00:00
f320daed6f6d104c,FR73ABOM130722029,train,OK,,19,weights,0.0915,2026-08-29T17:23:20+00:00
d31156dfa26f5475,CollecYvan4,train,OK,,19,weights,0.0920,2026-08-29T17:23:20+00:00
aa8effcfa6d69ca6,FR73ABOM200722017,train,OK,,19,weights,0.0911,2026-08-29T17:23:21+00:00
9ffd8875a054f634,FR73ABOM200722017,train,OK,,19,weights,0.0916,2026-08-29T17:23:21+00:00
0bd407c3342b1795,FR05ABOM220722027,train,OK,,19,weights,0.0921,2026-08-29T17:23:21+00:00
0c39763ef89a5635,CollecYvan1,train,OK,,19,weights,0.0913,2026-08-29T17:23:21+00:00
d190313493a03d5a,FR73ABOM130722029,train,OK,,19,weights,0.0902,2026-08-29T17:23:21+00:00
3d9db6d74889a4bf,CollecYvan4,train,OK,,19,weights,0.0910,2026-08-29T17:23:21+00:00
da02567753682912,FR73ABOM200722017,train,OK,,19,weights,0.0909,2026-08-29T17:23:21+00:00
49ba566c13610ff1,FR05ABOM220722027,train,OK,,19,weights,0.0928,2026-08-29T17:23:21+00:00
293be9ee84bcd96f,CollecYvan1,train,OK,,19,weights,0.0925,2026-08-29T17:23:21+00:00
f8033cc541973017,CollecYvan1,train,OK,,19,weights,0.0926,2026-08-29T17:23:21+00:00
197ee7981ac262db,FR73ABOM130722029,train,OK,,19,weights,0.0898,2026-08-29T17:23:21+00:00
2c8ee1fdd37b8d00,CollecYvan4,train,OK,,19,weights,0.0929,2026-08-29T17:23:22+00:00
07871956483cd1dd,CollecYvan3,train,OK,,19,weights,0.0917,2026-08-29T17:23:22+00:00
b51b3f16fdbd49db,FR73ABOM130722003,train,OK,,19,weights,0.0930,2026-08-29T17:23:22+00:00
ed2238994cbc2214,FR73ABOM130722041,train,OK,,19,weights,0.0935,2026-08-29T17:23:22+00:00
a42476aa9c8c9a5e,CD388016,train,OK,,19,weights,0.0931,2026-08-29T17:23:22+00:00
a6ba65412016013f,CollecYvan6,train,OK,,19,weights,0.0919,2026-08-29T17:23:22+00:00
00191ea77da5b6f6,CD388016,train,OK,,19,weights,0.0919,2026-08-29T17:23:22+00:00
ffae13d2e1c39bf7,FR04ABOM220722046,train,OK,,19,weights,0.0929,2026-08-29T17:23:22+00:00
12ea2699e28dbb1f,FR73ABOM130722041,train,OK,,19,weights,0.0932,2026-08-29T17:23:22+00:00
fabb3c73b37f85a8,CollecYvan3,train,OK,,19,weights,0.0922,2026-08-29T17:23:22+00:00
37ff9e26700cb395,FR73ABOM200722031,train,OK,,19,weights,0.0919,2026-08-29T17:23:22+00:00
83039d6f02f7a727,FR73ABOM130722003,train,OK,,19,weights,0.0916,2026-08-29T17:23:23+00:00
367dabadcbf0548c,CollecYvan6,train,OK,,19,weights,0.0926,2026-08-29T17:23:23+00:00
177be62f8307ef97,CD388016,train,OK,,19,weights,0.0920,2026-08-29T17:23:23+00:00
4f9dc6e5a5f6faf8,FR04ABOM220722046,train,OK,,19,weights,0.0921,2026-08-29T17:23:23+00:00
c1156e24059f2b54,FR73ABOM130722041,train,OK,,19,weights,0.0932,2026-08-29T17:23:23+00:00
e73796db5931714b,CollecYvan3,train,OK,,19,weights,0.0928,2026-08-29T17:23:23+00:00
52e4828c8f8da2bb,FR73ABOM200722031,train,OK,,19,weights,0.0911,2026-08-29T17:23:23+00:00
589285d4ac60bfc3,FR04ABOM220722047,train,OK,,19,weights,0.0914,2026-08-29T17:23:23+00:00
0deed21cb1d14852,FR73ABOM200722030,train,OK,,19,weights,0.0921,2026-08-29T17:23:23+00:00
2569a182fe1914ba,CollecYvan2,train,OK,,19,weights,0.0926,2026-08-29T17:23:23+00:00
dbdc610bd1a4b72b,FR73ABOM200722018,train,OK,,19,weights,0.0961,2026-08-29T17:23:23+00:00
e4823bf4fe74d748,FR73ABOM120722026,train,OK,,19,weights,0.0958,2026-08-29T17:23:24+00:00
361f2cbe31591399,FR04ABOM220722047,train,OK,,19,weights,0.1304,2026-08-29T17:23:24+00:00
e8d7617114c9c2bf,FR04ABOM220722047,train,OK,,19,weights,0.0936,2026-08-29T17:23:24+00:00
1679e00d440b7aeb,FR73ABOM200722030,train,OK,,19,weights,0.0916,2026-08-29T17:23:24+00:00
c383531cea5a3963,CollecYvan2,train,OK,,19,weights,0.0968,2026-08-29T17:23:24+00:00
80140df9c94cacf7,FR73ABOM200722018,train,OK,,19,weights,0.0920,2026-08-29T17:23:24+00:00
39fd5a9f0a69f73d,FR73ABOM200722018,train,OK,,19,weights,0.0951,2026-08-29T17:23:24+00:00
03608edc038587a0,FR73ABOM200722030,train,OK,,19,weights,0.0923,2026-08-29T17:23:24+00:00
fa5bc9d4f0acba5d,FR73ABOM120722026,train,OK,,19,weights,0.0928,2026-08-29T17:23:24+00:00
b734ff9db43909c5,CollecYvan5,train,OK,,19,weights,0.0964,2026-08-29T17:23:24+00:00
b1d472499048fc46,FR73ABOM120722028,train,OK,,19,weights,0.0905,2026-08-29T17:23:25+00:00
482e9c1fe1ac7338,FR05ABOM220722026,train,OK,,19,weights,0.0898,2026-08-29T17:23:25+00:00
e41ab698bba5a32c,FR05ABOM220722026,train,SUSPECT,seulement_18_maxima_sur_19_attendus,18,weights,0.0936,2026-08-29T17:23:25+00:00
b3a202449bf79bae,CollecYvan5,train,OK,,19,weights,0.0905,2026-08-29T17:23:25+00:00
1b68ba6e636918e9,CollecYvan5,train,OK,,19,weights,0.0910,2026-08-29T17:23:25+00:00
41ff66fc78754afc,FR73ABOM120722028,train,OK,,19,weights,0.0897,2026-08-29T17:23:25+00:00
a38e84da9abc1d7e,FR05ABOM220722026,train,OK,,19,weights,0.0909,2026-08-29T17:23:25+00:00
2da1d3e8406911da,CD388018c,train,OK,,19,weights,0.0908,2026-08-29T17:23:25+00:00
6b474db68d323542,CD388865e,train,OK,,19,weights,0.0906,2026-08-29T17:23:25+00:00
37f25782d92f7582,ABAURA8208b,train,OK,,19,weights,0.0922,2026-08-29T17:23:25+00:00
9b392ededc19be32,ABAURA8208b,train,OK,,19,weights,0.0907,2026-08-29T17:23:25+00:00
0c77337d5b096d45,CD388821e,train,OK,,19,weights,0.0908,2026-08-29T17:23:26+00:00
4e74f31ab61f6767,ABAURA8238a,train,OK,,19,weights,0.0906,2026-08-29T17:23:26+00:00
fee31816c9382712,CD388865e,train,OK,,19,weights,0.0912,2026-08-29T17:23:26+00:00
a52612d36c67242a,ABAURA8238d,train,OK,,19,weights,0.0899,2026-08-29T17:23:26+00:00
d4f66a1be9fc7e13,ATBI_GR5b,train,OK,,19,weights,0.0962,2026-08-29T17:23:26+00:00
02ef4c24d1acb493,ATBI_GR5b,train,OK,,19,weights,0.0907,2026-08-29T17:23:26+00:00
979a42ad99cb516f,CD388018c,train,OK,,19,weights,0.0910,2026-08-29T17:23:26+00:00
0e11dbcf10ab6857,CD388865e,train,OK,,19,weights,0.0941,2026-08-29T17:23:26+00:00
4d7991f365831534,ABAURA8238a,train,OK,,19,weights,0.0918,2026-08-29T17:23:26+00:00
e6047f803f5cfe0e,CD388821e,train,OK,,19,weights,0.0922,2026-08-29T17:23:26+00:00
9e5d1fc0d990c204,ABAURA8208b,train,OK,,19,weights,0.0912,2026-08-29T17:23:26+00:00
d2d2acb80ae956f9,CD388821e,train,OK,,19,weights,0.0928,2026-08-29T17:23:27+00:00
e0ee15fbce0b9d72,ABAURA8238a,train,OK,,19,weights,0.0916,2026-08-29T17:23:27+00:00
1147f2d42154e1bd,CD388018c,train,OK,,19,weights,0.0925,2026-08-29T17:23:27+00:00
2eee1463ae3278d5,ATBI_GR5b,train,OK,,19,weights,0.0926,2026-08-29T17:23:27+00:00
ff48c884a154fe16,ABAURA8238d,train,OK,,19,weights,0.0927,2026-08-29T17:23:27+00:00
2561bebde65208bd,ABAURA8238c,train,OK,,19,weights,0.0922,2026-08-29T17:23:27+00:00
6cf27f4cb1b62248,ABAURA8207,train,OK,,19,weights,0.0924,2026-08-29T17:23:27+00:00
72a67e07acd03a64,CD388865b,train,OK,,19,weights,0.0932,2026-08-29T17:23:27+00:00
253aef2dd27fda1c,CD388865,train,OK,,19,weights,0.0924,2026-08-29T17:23:27+00:00
5eee9c89afd6975a,ABAURA8238c,train,OK,,19,weights,0.0949,2026-08-29T17:23:27+00:00
b8bbf2ae3cf4c0ec,CD388865,train,OK,,19,weights,0.0935,2026-08-29T17:23:28+00:00
668754a1082bb1bf,ABAURA8207,train,OK,,19,weights,0.0932,2026-08-29T17:23:28+00:00
1bf36b1f9a96a3ed,CD388865b,train,OK,,19,weights,0.0929,2026-08-29T17:23:28+00:00
4f016d14c452f48c,ABAURA8238c,train,OK,,19,weights,0.0913,2026-08-29T17:23:28+00:00
f59e53b55e471deb,CD388865,train,OK,,19,weights,0.0912,2026-08-29T17:23:28+00:00
146443ffe944d99e,CD388821f,train,OK,,19,weights,0.0929,2026-08-29T17:23:28+00:00
17c57d079e8f52de,ABAURA8238b,train,OK,,19,weights,0.0922,2026-08-29T17:23:28+00:00
79ad6b160d226108,CD387770d,train,OK,,19,weights,0.0924,2026-08-29T17:23:28+00:00
47347f72ad94109a,CD388865c,train,OK,,19,weights,0.0926,2026-08-29T17:23:28+00:00
4014cc78a0f79127,ABAURA8203,train,OK,,19,weights,0.0929,2026-08-29T17:23:28+00:00
6eb8eee10fb95f40,CD388821f,train,OK,,19,weights,0.0922,2026-08-29T17:23:28+00:00
14753e9639562eb0,ABAURA8238b,train,OK,,19,weights,0.0917,2026-08-29T17:23:29+00:00
5ca7e3194bf98145,CD387770d,train,OK,,19,weights,0.0946,2026-08-29T17:23:29+00:00
39a59621c80ecb95,CD388865c,train,OK,,19,weights,0.0935,2026-08-29T17:23:29+00:00
9593ea1cfb953166,CD388865c,train,OK,,19,weights,0.0933,2026-08-29T17:23:29+00:00
28fdf9f62edaa192,ABAURA8203,train,OK,,19,weights,0.0943,2026-08-29T17:23:29+00:00
aa283ee0ecd0ba7d,ABAURA8238e,train,OK,,19,weights,0.0960,2026-08-29T17:23:29+00:00
355f0ee43959de87,CD388865d,train,OK,,19,weights,0.0917,2026-08-29T17:23:29+00:00
7703b2c100e26534,ABAURA8208,train,OK,,19,weights,0.0897,2026-08-29T17:23:29+00:00
7e755d52d8187fcb,ABAURA8208,train,OK,,19,weights,0.0913,2026-08-29T17:23:29+00:00
e30a07766de589a6,ABAURA8238e,train,OK,,19,weights,0.0953,2026-08-29T17:23:29+00:00
034d788d9bc940d8,CD388865d,train,OK,,19,weights,0.0964,2026-08-29T17:23:30+00:00
292d86fc65320704,ABAURA8208,train,OK,,19,weights,0.0912,2026-08-29T17:23:30+00:00
cb48f03f27e52c73,ABAURA8238e,train,OK,,19,weights,0.0899,2026-08-29T17:23:30+00:00
ce0865f9bf0c2f48,ABAURA8238e,train,OK,,19,weights,0.0910,2026-08-29T17:23:30+00:00
08deab012b91aedc,CD388865d,train,OK,,19,weights,0.0880,2026-08-29T17:23:30+00:00
27c7621990f78114,ABAURA8208,train,OK,,19,weights,0.0908,2026-08-29T17:23:30+00:00
b81a6ff3c2b9c087,ABAURA8238e,train,OK,,19,weights,0.0900,2026-08-29T17:23:30+00:00
8e51c31e0f721be0,CD388865d,train,OK,,19,weights,0.0900,2026-08-29T17:23:30+00:00
73cbaa258c127df3,CD388865d,train,OK,,19,weights,0.0910,2026-08-29T17:23:30+00:00
2377319cffcd687e,ABAURA8208,train,OK,,19,weights,0.0915,2026-08-29T17:23:30+00:00
270cbd9f235c5a63,CD388821f,train,OK,,19,weights,0.0885,2026-08-29T17:23:30+00:00
c02ad4ed371839bd,ABAURA8238b,train,OK,,19,weights,0.0917,2026-08-29T17:23:31+00:00
154912bdcd0922d1,CD387770d,train,OK,,19,weights,0.0907,2026-08-29T17:23:31+00:00
fec7817b580a2606,CD387770d,train,OK,,19,weights,0.0907,2026-08-29T17:23:31+00:00
eae318fdeed100a2,CD388865c,train,OK,,19,weights,0.0927,2026-08-29T17:23:31+00:00
0445a42568f18137,ABAURA8203,train,OK,,19,weights,0.0909,2026-08-29T17:23:31+00:00
adb66c80f0e1edc5,ABAURA8203,train,OK,,19,weights,0.0933,2026-08-29T17:23:31+00:00
c256a010b3f26fdf,CD388821f,train,OK,,19,weights,0.0928,2026-08-29T17:23:31+00:00
0e2d50de6c4cc9fd,ABAURA8238b,train,OK,,19,weights,0.0917,2026-08-29T17:23:31+00:00
5dc86933ba17fc50,CD387770d,train,OK,,19,weights,0.0923,2026-08-29T17:23:31+00:00
ee8b352a724cec20,CD388865c,train,OK,,19,weights,0.0922,2026-08-29T17:23:31+00:00
be8a00e413b8d18e,ABAURA8238b,train,OK,,19,weights,0.0911,2026-08-29T17:23:31+00:00
6a84d69f0b5c6e50,CD388821f,train,OK,,19,weights,0.0930,2026-08-29T17:23:32+00:00
2ec396695e1116fd,ABAURA8203,train,OK,,19,weights,0.0932,2026-08-29T17:23:32+00:00
8f14c38130ccd381,ABAURA8207,train,OK,,19,weights,0.0909,2026-08-29T17:23:32+00:00
a9fd197cadb0ec89,CD388865b,train,OK,,19,weights,0.0930,2026-08-29T17:23:32+00:00
ef3d786b40055bc1,CD388865b,train,OK,,19,weights,0.0922,2026-08-29T17:23:32+00:00
884e597781d693b7,CD388865,train,OK,,19,weights,0.0917,2026-08-29T17:23:32+00:00
70c3419ebab57613,ABAURA8238c,train,OK,,19,weights,0.0922,2026-08-29T17:23:32+00:00
3c45f777c4dbdfc3,ABAURA8207,train,OK,,19,weights,0.0915,2026-08-29T17:23:32+00:00
5c5a9ef0323e67e9,CD388865b,train,OK,,19,weights,0.0912,2026-08-29T17:23:32+00:00
20f7f9979554c153,ABAURA8238c,train,OK,,19,weights,0.0913,2026-08-29T17:23:32+00:00
a65c4c21adf42227,ABAURA8207,train,OK,,19,weights,0.0913,2026-08-29T17:23:32+00:00
2dad18940dfdde9a,CD388865,train,OK,,19,weights,0.0919,2026-08-29T17:23:33+00:00
115047625396a232,ABAURA8238d,train,OK,,19,weights,0.0926,2026-08-29T17:23:33+00:00
b1a60222c3ae610f,CD388865e,train,OK,,19,weights,0.0931,2026-08-29T17:23:33+00:00
e40a9d07f014b882,CD388018c,train,OK,,19,weights,0.0915,2026-08-29T17:23:33+00:00
6e4e5e8fc31f4e89,ABAURA8208b,train,OK,,19,weights,0.0917,2026-08-29T17:23:33+00:00
d9735e1fe0d40b9f,CD388821e,train,OK,,19,weights,0.0918,2026-08-29T17:23:33+00:00
82008eb6c0f8bf22,ABAURA8238a,train,OK,,19,weights,0.0919,2026-08-29T17:23:33+00:00
dbb36498da0710e4,ABAURA8238d,train,OK,,19,weights,0.1147,2026-08-29T17:23:33+00:00
3f45e2e3443f5208,ATBI_GR5b,train,OK,,19,weights,0.0921,2026-08-29T17:23:33+00:00
45591a256e3cb031,CD388865e,train,OK,,19,weights,0.0919,2026-08-29T17:23:33+00:00
e839b466b970869b,CD388018c,train,OK,,19,weights,0.0917,2026-08-29T17:23:33+00:00
48f6007a6ff744c6,ABAURA8208b,train,OK,,19,weights,0.0911,2026-08-29T17:23:34+00:00
b47f90c600550ac5,CD388821e,train,OK,,19,weights,0.0940,2026-08-29T17:23:34+00:00
2f02eb569420af0d,ABAURA8238a,train,OK,,19,weights,0.0957,2026-08-29T17:23:34+00:00
f3b597d7d07338d7,ATBI_GR5b,train,OK,,19,weights,0.0931,2026-08-29T17:23:34+00:00
072b4bb9214cb344,ABAURA8238d,train,OK,,19,weights,0.0925,2026-08-29T17:23:34+00:00
0d501cee9ea30aa4,FR04ABOM220722001,train,OK,,19,weights,0.0941,2026-08-29T17:23:34+00:00
e0137421325de1b7,FR04ABOM220722001,train,OK,,19,weights,0.0899,2026-08-29T17:23:34+00:00
628d03dc288f2634,FR04ABOM220722001,train,OK,,19,weights,0.0916,2026-08-29T17:23:34+00:00
cc638cb70bbd624a,FR04ABOM220722001,train,OK,,19,weights,0.0922,2026-08-29T17:23:34+00:00
674897b94f549ae1,FR04ABOM220722001,train,OK,,19,weights,0.0938,2026-08-29T17:23:34+00:00
3d01adc04410b1f4,FR15_ABOM170820009,train,OK,,19,weights,0.0913,2026-08-29T17:23:35+00:00
2dbbcaea550e5452,FR15_ABOM080820039,train,OK,,19,weights,0.0912,2026-08-29T17:23:35+00:00
bb4ba89b3b3b17f6,FR15ABOM220821068,train,OK,,19,weights,0.0907,2026-08-29T17:23:35+00:00
7c0bebb486c52ad1,FR15ABOM210821171,train,OK,,19,weights,0.0909,2026-08-29T17:23:35+00:00
ed5f2c84a7ea30c8,FR15ABOM170821029,train,OK,,19,weights,0.0887,2026-08-29T17:23:35+00:00
8149584fdf26097b,FR15ABOM170821029,train,OK,,19,weights,0.0886,2026-08-29T17:23:35+00:00
350f2659fefefc4b,FR15_ABOM170820009,train,OK,,19,weights,0.0897,2026-08-29T17:23:35+00:00
1833bc09f46bb11c,FR15_ABOM080820039,train,OK,,19,weights,0.0904,2026-08-29T17:23:35+00:00
1086e6c580326114,FR15ABOM220821068,train,OK,,19,weights,0.0931,2026-08-29T17:23:35+00:00
d9f6d6fc75935966,FR15ABOM210821171,train,OK,,19,weights,0.0941,2026-08-29T17:23:35+00:00
dd47f932e32ab106,FR15ABOM210821171,train,OK,,19,weights,0.0894,2026-08-29T17:23:35+00:00
ab00461f28cbe682,FR15_ABOM170820009,train,OK,,19,weights,0.0921,2026-08-29T17:23:36+00:00
e77bf19de662af84,FR15ABOM170821029,train,OK,,19,weights,0.0921,2026-08-29T17:23:36+00:00
244e1e2377e64d76,FR15_ABOM07082020038,train,OK,,19,weights,0.0912,2026-08-29T17:23:36+00:00
1219fa3bdb3b1bbc,FR15ABOM210821210,train,OK,,19,weights,0.0925,2026-08-29T17:23:36+00:00
74e04ca7a21e914d,FR15_ABOM080820007,train,OK,,19,weights,0.0916,2026-08-29T17:23:36+00:00
303af0e2f7cbcfe6,FR15ABOM210821137,train,OK,,19,weights,0.0918,2026-08-29T17:23:36+00:00
9b20d646793f738e,FR15_ABOM07082020038,train,OK,,19,weights,0.0916,2026-08-29T17:23:36+00:00
db44fa7f8f049b92,FR15ABOM210821210,train,OK,,19,weights,0.0913,2026-08-29T17:23:36+00:00
9185ba731800a21f,FR15_ABOM080820007,train,OK,,19,weights,0.0936,2026-08-29T17:23:36+00:00
5fee0d0f0b51942e,FR15ABOM210821137,train,OK,,19,weights,0.0920,2026-08-29T17:23:36+00:00
c95c3a3cadc7ccf1,FR15_ABOM07082020038,train,OK,,19,weights,0.0913,2026-08-29T17:23:36+00:00
51648e2b0da57f93,FR15ABOM220821043,train,OK,,19,weights,0.0927,2026-08-29T17:23:37+00:00
9962ad4fbcb7cfa2,FR15ABOM210821212,train,OK,,19,weights,0.0910,2026-08-29T17:23:37+00:00
af0c75d9759875f5,FR15ABOM150820018,train,OK,,19,weights,0.0912,2026-08-29T17:23:37+00:00
42d2003ab3c0cca0,FR15_ABOM170820030,train,OK,,19,weights,0.0912,2026-08-29T17:23:37+00:00
bc9989011864927c,FR15ABOM210821165,train,OK,,19,weights,0.0925,2026-08-29T17:23:37+00:00
cc268e948186c45a,FR15ABOM210821139,train,OK,,19,weights,0.0917,2026-08-29T17:23:37+00:00
4e699793fe35d096,FR15ABOM210821165,train,OK,,19,weights,0.0929,2026-08-29T17:23:37+00:00
