id,espece,role,appareil,chemin_wide,chemin_crop_large,statut,area_ratio
FR73ABOM130722065_S1,Bombus_pyrenaeus,male,S1,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM130722065_S1.jpg,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM130722065_S1.jpg,wide_non_crope,1.0
FR73ABOM130722065_S2,Bombus_pyrenaeus,male,S2,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM130722065_S2.jpg,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM130722065_S2.jpg,wide_non_crope,1.0
FR73ABOM130722065_S3,Bombus_pyrenaeus,male,S3,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM130722065_S3.jpg,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM130722065_S3.jpg,wide_non_crope,1.0
FR73ABOM130722066_P1,Bombus_pyrenaeus,male,P1,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM130722066_P1.JPG,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM130722066_P1.JPG,wide_non_crope,1.0
FR73ABOM130722066_P2,Bombus_pyrenaeus,male,P2,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM130722066_P2.JPG,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM130722066_P2.JPG,wide_non_crope,1.0
FR73ABOM130722066_S1,Bombus_pyrenaeus,male,S1,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM130722066_S1.jpg,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM130722066_S1.jpg,wide_non_crope,1.0
FR73ABOM130722066_S2,Bombus_pyrenaeus,male,S2,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM130722066_S2.jpg,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM130722066_S2.jpg,wide_non_crope,1.0
FR73ABOM130722066_S3,Bombus_pyrenaeus,male,S3,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM130722066_S3.jpg,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM130722066_S3.jpg,wide_non_crope,1.0
FR73ABOM130722067_P1,Bombus_pyrenaeus,male,P1,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM130722067_P1.JPG,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM130722067_P1.JPG,wide_non_crope,1.0
FR73ABOM130722067_P2,Bombus_pyrenaeus,male,P2,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM130722067_P2.JPG,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM130722067_P2.JPG,wide_non_crope,1.0
FR73ABOM130722067_S1,Bombus_pyrenaeus,male,S1,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM130722067_S1.jpg,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM130722067_S1.jpg,wide_non_crope,1.0
FR73ABOM130722067_S2,Bombus_pyrenaeus,male,S2,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM130722067_S2.jpg,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM130722067_S2.jpg,wide_non_crope,1.0
FR73ABOM130722067_S3,Bombus_pyrenaeus,male,S3,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM130722067_S3.jpg,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM130722067_S3.jpg,wide_non_crope,1.0
FR73ABOM200722019_P1,Bombus_pyrenaeus,male,P1,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM200722019_P1.JPG,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM200722019_P1.JPG,wide_non_crope,1.0
FR73ABOM200722019_P2,Bombus_pyrenaeus,male,P2,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM200722019_P2.JPG,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM200722019_P2.JPG,wide_non_crope,1.0
FR73ABOM200722019_S1,Bombus_pyrenaeus,male,S1,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM200722019_S1.jpg,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM200722019_S1.jpg,wide_non_crope,1.0
FR73ABOM200722019_S2,Bombus_pyrenaeus,male,S2,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM200722019_S2.jpg,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM200722019_S2.jpg,wide_non_crope,1.0
FR73ABOM200722019_S3,Bombus_pyrenaeus,male,S3,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM200722019_S3.jpg,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM200722019_S3.jpg,wide_non_crope,1.0
FR73ABOM200722028_P1,Bombus_pyrenaeus,male,P1,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM200722028_P1.JPG,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM200722028_P1.JPG,wide_non_crope,1.0
FR73ABOM200722028_P2,Bombus_pyrenaeus,male,P2,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM200722028_P2.JPG,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM200722028_P2.JPG,wide_non_crope,1.0
FR73ABOM200722028_S1,Bombus_pyrenaeus,male,S1,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM200722028_S1.jpg,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM200722028_S1.jpg,wide_non_crope,1.0
FR73ABOM200722028_S2,Bombus_pyrenaeus,male,S2,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM200722028_S2.jpg,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM200722028_S2.jpg,wide_non_crope,1.0
FR73ABOM200722028_S3,Bombus_pyrenaeus,male,S3,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM200722028_S3.jpg,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM200722028_S3.jpg,wide_non_crope,1.0004418912947415
FR73ABOM200722029_P1,Bombus_pyrenaeus,male,P1,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM200722029_P1.JPG,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM200722029_P1.JPG,wide_non_crope,1.0
FR73ABOM200722029_P2,Bombus_pyrenaeus,male,P2,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM200722029_P2.JPG,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM200722029_P2.JPG,wide_non_crope,1.0
FR73ABOM200722029_S1,Bombus_pyrenaeus,male,S1,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM200722029_S1.jpg,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM200722029_S1.jpg,wide_non_crope,1.0
FR73ABOM200722029_S2,Bombus_pyrenaeus,male,S2,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM200722029_S2.jpg,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM200722029_S2.jpg,wide_non_crope,1.0
FR73ABOM200722029_S3,Bombus_pyrenaeus,male,S3,data/images/orga_widecrop/Bombus_pyrenaeus/male/FR73ABOM200722029_S3.jpg,data/images/orga_cropping/Bombus_pyrenaeus/male/FR73ABOM200722029_S3.jpg,wide_non_crope,1.0
FR04ABOM220722089_P1,Bombus_pyrenaeus,queen,P1,,data/images/orga_cropping/Bombus_pyrenaeus/queen/FR04ABOM220722089_P1.JPG,crop_sans_wide,
FR04ABOM220722089_P2,Bombus_pyrenaeus,queen,P2,,data/images/orga_cropping/Bombus_pyrenaeus/queen/FR04ABOM220722089_P2.JPG,crop_sans_wide,
FR04ABOM220722089_S1,Bombus_pyrenaeus,queen,S1,,data/images/orga_cropping/Bombus_pyrenaeus/queen/FR04ABOM220722089_S1.jpg,crop_sans_wide,
FR04ABOM220722089_S2,Bombus_pyrenaeus,queen,S2,,data/images/orga_cropping/Bombus_pyrenaeus/queen/FR04ABOM220722089_S2.jpg,crop_sans_wide,
FR04ABOM220722089_S3,Bombus_pyrenaeus,queen,S3,,data/images/orga_cropping/Bombus_pyrenaeus/queen/FR04ABOM220722089_S3.jpg,crop_sans_wide,
ABAURA8206_P1,Bombus_pyrenaeus,worker,P1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/ABAURA8206_P1.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/ABAURA8206_P1.JPG,wide_non_crope,0.8206789518887398
ABAURA8206_P2,Bombus_pyrenaeus,worker,P2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/ABAURA8206_P2.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/ABAURA8206_P2.JPG,paire_exploitable,0.38084818551660016
ABAURA8206_S1,Bombus_pyrenaeus,worker,S1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/ABAURA8206_S1.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/ABAURA8206_S1.jpg,wide_non_crope,1.0
ABAURA8206_S2,Bombus_pyrenaeus,worker,S2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/ABAURA8206_S2.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/ABAURA8206_S2.jpg,wide_non_crope,1.0
ABAURA8206_S3,Bombus_pyrenaeus,worker,S3,data/images/orga_widecrop/Bombus_pyrenaeus/worker/ABAURA8206_S3.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/ABAURA8206_S3.jpg,wide_non_crope,1.0
ABAURA8212_P1,Bombus_pyrenaeus,worker,P1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/ABAURA8212_P1.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/ABAURA8212_P1.JPG,paire_exploitable,0.49729828143389404
ABAURA8212_P2,Bombus_pyrenaeus,worker,P2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/ABAURA8212_P2.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/ABAURA8212_P2.JPG,wide_non_crope,0.6187644559862601
ABAURA8212_S1,Bombus_pyrenaeus,worker,S1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/ABAURA8212_S1.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/ABAURA8212_S1.jpg,wide_non_crope,1.0004418912947415
ABAURA8212_S2,Bombus_pyrenaeus,worker,S2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/ABAURA8212_S2.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/ABAURA8212_S2.jpg,wide_non_crope,1.0
ABAURA8212_S3,Bombus_pyrenaeus,worker,S3,data/images/orga_widecrop/Bombus_pyrenaeus/worker/ABAURA8212_S3.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/ABAURA8212_S3.jpg,wide_non_crope,1.0
ABAURA8228b_P1,Bombus_pyrenaeus,worker,P1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/ABAURA8228b_P1.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/ABAURA8228b_P1.JPG,paire_exploitable,0.3562860268598159
ABAURA8228b_P2,Bombus_pyrenaeus,worker,P2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/ABAURA8228b_P2.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/ABAURA8228b_P2.JPG,wide_non_crope,0.5368218268090155
ABAURA8228b_S1,Bombus_pyrenaeus,worker,S1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/ABAURA8228b_S1.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/ABAURA8228b_S1.jpg,wide_non_crope,1.0
ABAURA8228b_S2,Bombus_pyrenaeus,worker,S2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/ABAURA8228b_S2.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/ABAURA8228b_S2.jpg,wide_non_crope,1.0
ABAURA8228b_S3,Bombus_pyrenaeus,worker,S3,data/images/orga_widecrop/Bombus_pyrenaeus/worker/ABAURA8228b_S3.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/ABAURA8228b_S3.jpg,wide_non_crope,1.0
ABAURA8240d_P1,Bombus_pyrenaeus,worker,P1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/ABAURA8240d_P1.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/ABAURA8240d_P1.JPG,paire_exploitable,0.2880040767509631
ABAURA8240d_P2,Bombus_pyrenaeus,worker,P2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/ABAURA8240d_P2.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/ABAURA8240d_P2.JPG,paire_exploitable,0.19997126339729612
ABAURA8240d_S1,Bombus_pyrenaeus,worker,S1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/ABAURA8240d_S1.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/ABAURA8240d_S1.jpg,wide_non_crope,1.0
ABAURA8240d_S2,Bombus_pyrenaeus,worker,S2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/ABAURA8240d_S2.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/ABAURA8240d_S2.jpg,wide_non_crope,1.0
ABAURA8240d_S3,Bombus_pyrenaeus,worker,S3,data/images/orga_widecrop/Bombus_pyrenaeus/worker/ABAURA8240d_S3.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/ABAURA8240d_S3.jpg,wide_non_crope,1.0
CD388623e_P1,Bombus_pyrenaeus,worker,P1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/CD388623e_P1.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/CD388623e_P1.JPG,paire_exploitable,0.31500413957891576
CD388623e_P2,Bombus_pyrenaeus,worker,P2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/CD388623e_P2.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/CD388623e_P2.JPG,paire_exploitable,0.2546613626803012
CD388623e_S1,Bombus_pyrenaeus,worker,S1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/CD388623e_S1.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/CD388623e_S1.jpg,wide_non_crope,1.0004418912947415
CD388623e_S2,Bombus_pyrenaeus,worker,S2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/CD388623e_S2.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/CD388623e_S2.jpg,wide_non_crope,1.0004418912947415
CD388623e_S3,Bombus_pyrenaeus,worker,S3,data/images/orga_widecrop/Bombus_pyrenaeus/worker/CD388623e_S3.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/CD388623e_S3.jpg,wide_non_crope,1.0
CD388861b_P1,Bombus_pyrenaeus,worker,P1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/CD388861b_P1.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/CD388861b_P1.JPG,wide_non_crope,0.9539156141698434
CD388861b_P2,Bombus_pyrenaeus,worker,P2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/CD388861b_P2.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/CD388861b_P2.JPG,paire_exploitable,0.27305551192198985
CD388861b_S1,Bombus_pyrenaeus,worker,S1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/CD388861b_S1.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/CD388861b_S1.jpg,wide_non_crope,1.0004418912947415
CD388861b_S2,Bombus_pyrenaeus,worker,S2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/CD388861b_S2.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/CD388861b_S2.jpg,wide_non_crope,1.0
CD388861b_S3,Bombus_pyrenaeus,worker,S3,data/images/orga_widecrop/Bombus_pyrenaeus/worker/CD388861b_S3.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/CD388861b_S3.jpg,wide_non_crope,1.0
FR04ABOM220722031_P1,Bombus_pyrenaeus,worker,P1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR04ABOM220722031_P1.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR04ABOM220722031_P1.JPG,wide_non_crope,1.0
FR04ABOM220722031_P2,Bombus_pyrenaeus,worker,P2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR04ABOM220722031_P2.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR04ABOM220722031_P2.JPG,wide_non_crope,1.0
FR04ABOM220722031_S1,Bombus_pyrenaeus,worker,S1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR04ABOM220722031_S1.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR04ABOM220722031_S1.jpg,wide_non_crope,1.0004418912947415
FR04ABOM220722031_S2,Bombus_pyrenaeus,worker,S2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR04ABOM220722031_S2.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR04ABOM220722031_S2.jpg,wide_non_crope,1.0004418912947415
FR04ABOM220722031_S3,Bombus_pyrenaeus,worker,S3,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR04ABOM220722031_S3.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR04ABOM220722031_S3.jpg,wide_non_crope,1.0
FR04ABOM220722092_P1,Bombus_pyrenaeus,worker,P1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR04ABOM220722092_P1.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR04ABOM220722092_P1.JPG,wide_non_crope,1.0
FR04ABOM220722092_P2,Bombus_pyrenaeus,worker,P2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR04ABOM220722092_P2.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR04ABOM220722092_P2.JPG,wide_non_crope,1.0
FR04ABOM220722092_S1,Bombus_pyrenaeus,worker,S1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR04ABOM220722092_S1.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR04ABOM220722092_S1.jpg,wide_non_crope,1.0004418912947415
FR04ABOM220722092_S2,Bombus_pyrenaeus,worker,S2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR04ABOM220722092_S2.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR04ABOM220722092_S2.jpg,wide_non_crope,1.0
FR04ABOM220722092_S3,Bombus_pyrenaeus,worker,S3,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR04ABOM220722092_S3.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR04ABOM220722092_S3.jpg,wide_non_crope,1.0004418912947415
FR73ABOM120722021_P1,Bombus_pyrenaeus,worker,P1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM120722021_P1.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM120722021_P1.JPG,wide_non_crope,1.0
FR73ABOM120722021_P2,Bombus_pyrenaeus,worker,P2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM120722021_P2.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM120722021_P2.JPG,wide_non_crope,1.0
FR73ABOM120722021_S1,Bombus_pyrenaeus,worker,S1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM120722021_S1.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM120722021_S1.jpg,wide_non_crope,1.0
FR73ABOM120722021_S2,Bombus_pyrenaeus,worker,S2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM120722021_S2.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM120722021_S2.jpg,wide_non_crope,1.0004418912947415
FR73ABOM120722021_S3,Bombus_pyrenaeus,worker,S3,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM120722021_S3.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM120722021_S3.jpg,wide_non_crope,1.0004418912947415
FR73ABOM120722042_P1,Bombus_pyrenaeus,worker,P1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM120722042_P1.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM120722042_P1.JPG,wide_non_crope,1.0
FR73ABOM120722042_P2,Bombus_pyrenaeus,worker,P2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM120722042_P2.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM120722042_P2.JPG,wide_non_crope,1.0
FR73ABOM120722042_S1,Bombus_pyrenaeus,worker,S1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM120722042_S1.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM120722042_S1.jpg,wide_non_crope,1.0004418912947415
FR73ABOM120722042_S2,Bombus_pyrenaeus,worker,S2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM120722042_S2.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM120722042_S2.jpg,wide_non_crope,1.0
FR73ABOM120722042_S3,Bombus_pyrenaeus,worker,S3,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM120722042_S3.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM120722042_S3.jpg,wide_non_crope,1.0
FR73ABOM120722103_P1,Bombus_pyrenaeus,worker,P1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM120722103_P1.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM120722103_P1.JPG,wide_non_crope,1.0
FR73ABOM120722103_P2,Bombus_pyrenaeus,worker,P2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM120722103_P2.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM120722103_P2.JPG,wide_non_crope,1.0
FR73ABOM120722103_S1,Bombus_pyrenaeus,worker,S1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM120722103_S1.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM120722103_S1.jpg,wide_non_crope,1.0
FR73ABOM120722103_S2,Bombus_pyrenaeus,worker,S2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM120722103_S2.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM120722103_S2.jpg,wide_non_crope,1.0
FR73ABOM120722103_S3,Bombus_pyrenaeus,worker,S3,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM120722103_S3.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM120722103_S3.jpg,wide_non_crope,1.0
FR73ABOM130722004_P1,Bombus_pyrenaeus,worker,P1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM130722004_P1.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM130722004_P1.JPG,wide_non_crope,1.0
FR73ABOM130722004_P2,Bombus_pyrenaeus,worker,P2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM130722004_P2.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM130722004_P2.JPG,wide_non_crope,1.0
FR73ABOM130722004_S1,Bombus_pyrenaeus,worker,S1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM130722004_S1.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM130722004_S1.jpg,wide_non_crope,1.0
FR73ABOM130722004_S2,Bombus_pyrenaeus,worker,S2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM130722004_S2.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM130722004_S2.jpg,wide_non_crope,1.0
FR73ABOM130722004_S3,Bombus_pyrenaeus,worker,S3,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM130722004_S3.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM130722004_S3.jpg,wide_non_crope,1.0004418912947415
FR73ABOM130722005_P1,Bombus_pyrenaeus,worker,P1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM130722005_P1.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM130722005_P1.JPG,wide_non_crope,1.0
FR73ABOM130722005_P2,Bombus_pyrenaeus,worker,P2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM130722005_P2.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM130722005_P2.JPG,wide_non_crope,1.0
FR73ABOM130722005_S1,Bombus_pyrenaeus,worker,S1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM130722005_S1.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM130722005_S1.jpg,wide_non_crope,1.0004418912947415
FR73ABOM130722005_S2,Bombus_pyrenaeus,worker,S2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM130722005_S2.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM130722005_S2.jpg,wide_non_crope,1.0004418912947415
FR73ABOM130722005_S3,Bombus_pyrenaeus,worker,S3,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM130722005_S3.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM130722005_S3.jpg,wide_non_crope,1.0004418912947415
FR73ABOM130722006_P1,Bombus_pyrenaeus,worker,P1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM130722006_P1.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM130722006_P1.JPG,wide_non_crope,1.0
FR73ABOM130722006_P2,Bombus_pyrenaeus,worker,P2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM130722006_P2.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM130722006_P2.JPG,wide_non_crope,1.0
FR73ABOM130722006_S1,Bombus_pyrenaeus,worker,S1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM130722006_S1.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM130722006_S1.jpg,wide_non_crope,1.0
FR73ABOM130722006_S2,Bombus_pyrenaeus,worker,S2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM130722006_S2.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM130722006_S2.jpg,wide_non_crope,1.0004418912947415
FR73ABOM130722006_S3,Bombus_pyrenaeus,worker,S3,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM130722006_S3.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM130722006_S3.jpg,wide_non_crope,1.0
FR73ABOM130722027_P1,Bombus_pyrenaeus,worker,P1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM130722027_P1.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM130722027_P1.JPG,wide_non_crope,1.0
FR73ABOM130722027_P2,Bombus_pyrenaeus,worker,P2,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM130722027_P2.JPG,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM130722027_P2.JPG,wide_non_crope,1.0
FR73ABOM130722027_S1,Bombus_pyrenaeus,worker,S1,data/images/orga_widecrop/Bombus_pyrenaeus/worker/FR73ABOM130722027_S1.jpg,data/images/orga_cropping/Bombus_pyrenaeus/worker/FR73ABOM130722027_S1.jpg,wide_non_crope,1.0
