tps_id,specimen_id,n_outlier_landmarks,status
12726641231756246577,AGR.2016.1415,17,SUSPECT
12729821937158575657,FR15ABOM200821126,11,SUSPECT
12734011397168369909,2020.04044,16,SUSPECT
12740396359912119454,NoName7,0,OK
12746242989848506251,VAN-2019.00795,0,OK
12760251831044364668,FR15_STPONCY300921024,0,OK
12775844417169050150,1036L,17,SUSPECT
12786657377002934840,2020.00410,0,OK
12793142882695469885,FR04ABOM220722054,8,OK
12800921339182342415,CD388865e,0,OK
12804964038670734242,FR15_ABOM07082020062,0,OK
12813992500054785094,FR73ABOM120722028,2,OK
12821918321641067740,OPIE_Lapi_030803b,2,OK
12834542142297825840,FR73ABOM130722020,0,OK
12845433406741574957,NoName3,11,SUSPECT
12849115262973935028,FR15ABOM210821165,0,OK
12854224241593997136,FR15ABOM170821115,0,OK
12867455742208882611,CEN187839,0,OK
12880042043054501967,ABAURA8747,0,OK
12887495278881919668,FR15ABOM200821215,0,OK
12888788098113239334,CD388821d,0,OK
12906000934346317732,ABAURA4915,0,OK
12906096559940638202,UBC-2014.0001,4,OK
12918787968765578805,CD388230b,0,OK
12926347631954705866,FR73ABOM120722002,0,OK
12929418777265851250,CD388230b,0,OK
12940207040808304649,FR04ABOM220722050,0,OK
12943910772713954222,CollecYvan5,2,OK
12945722890563010082,N628,18,SUSPECT
12955712528490009515,FR04ABOM220722051,0,OK
12956526870545963394,FR15ABOM210822015,11,SUSPECT
12973121721600297160,CD388860b,17,SUSPECT
12976347618859849647,NoName4,2,OK
12986578820551895688,ABAURA7155,16,SUSPECT
13003322214222794146,FR73ABOM200722031,0,OK
13006273428952779461,CD388821e,0,OK
13007146042205163992,FR74ABOM160722015,0,OK
13009121115836030383,FR15ABOM210821100,11,SUSPECT
13010073903352256499,2020.00377,13,SUSPECT
13011523792285394715,ABB-2020.00038,14,SUSPECT
13015309677763684523,ABAURA8239c,0,OK
13019971304837851117,FR15_STPONCY300921002,0,OK
13040196095064846624,FR04ABOM220722060,2,OK
13048978870052906832,FR73ABOM200722019,2,OK
13050093713215015387,FR73ABOM130722003,0,OK
13050649785116670244,CD388235b,0,OK
13060039179751961092,FR73ABOM130722009,0,OK
13060974820842838361,FR73ABOM200722019,2,OK
13065661751436812114,FR73ABOM130722066,0,OK
13071917168961033569,15L2021-1420,7,OK
13072752676311836748,FR15ABOM220821084,0,OK
13073345175146009488,FR15ABOM200821202,11,SUSPECT
13078640090769679986,ABAURA5593,0,OK
13088359700698759174,FR05ABOM220722026,0,OK
13104424588398406422,FR15_ABOM180720048,8,OK
13104800574895603098,POLLINIS4384,17,SUSPECT
13122961327584984312,ABAURA8205,0,OK
13129698519171563222,ABAURA8595,8,OK
13134488725051798851,OPIE_Lapi_240620b,16,SUSPECT
13140538289770495033,ABAURA5667,16,SUSPECT
13156021523710942806,CD388229b,0,OK
13159051884625969524,ABB-2020.00032,16,SUSPECT
13161882006366428679,ABAURA7151,17,SUSPECT
13169735179754544497,FR15ABOM210822014,0,OK
13175235909998214850,FR15ABOM200722066,8,OK
13178907398711629469,FR04ABOM220722087,17,SUSPECT
13180659383833156802,FR73ABOM120722072,0,OK
13191168787818872316,FR73ABOM120722118,0,OK
13193916065470066592,OPIE_Lapi_A1b,0,OK
13199578379966984429,VAN-2019.00788,0,OK
13201106052227689598,CEN187839,0,OK
13201435674084224957,NoName15,11,SUSPECT
13201457460528351685,CollecYvan5,2,OK
13227896487609623239,OPIE_Lapi_160720b,2,OK
13245534656852342847,ABAURA8239b,0,OK
13246891954556796216,FR04ABOM220722057,8,OK
13248518717224223116,FR73ABOM200722017,0,OK
13262175783840660174,FR15ABOM100721030,0,OK
13266038745107906695,ABAURA8238e,17,SUSPECT
13271635602632642687,CollecYvan15,0,OK
13273396008417853788,FR73ABOM200722037,0,OK
13311499953784537324,CD388865,17,SUSPECT
13312898357475178256,NoName8,0,OK
13313698396185879249,2020.00339,0,OK
13322331343528413624,FR15ABOM200821014,11,SUSPECT
13333950357034287681,CD388821c,17,SUSPECT
13340656971849020421,CD387770,0,OK
13344282473479078074,FR15ABOM210821128,0,OK
13352338001720539951,FR15ABOM200722065,0,OK
13361686957344991591,FR15ABOM200722066,0,OK
13371557812334292517,FR73ABOM140722001,0,OK
13373172779695037776,OPPO.2021.03276,17,SUSPECT
13376078592479250415,BAR-2018.00871,0,OK
13391970773614431293,ABAURA8627,0,OK
13394431044914772640,ABAURA4904,14,SUSPECT
13396839620024605771,CD388145b,0,OK
13405266370573203110,CD388821c,17,SUSPECT
13408411929670990019,FR15_ABOM180720046,0,OK
13412587901626882850,2020.00410,0,OK
13412738546507307072,FR15ABOM170821120,0,OK
13413188879840264698,CD388235,0,OK
13414340853390882326,2019.02175,0,OK
13415642244796455699,CD387770c,0,OK
13415918427699170381,CD388821,0,OK
13425656727631192929,FR73ABOM120722002,17,SUSPECT
13435380236498639570,POLLINIS4402,14,SUSPECT
13444441753815487244,2019.02073,0,OK
13449200819119851615,FR73ABOM120722072,0,OK
13459383425728477348,2019.02184,16,SUSPECT
13462203607281735840,FR73ABOM200722034,17,SUSPECT
13472506137104681261,FR73ABOM200722040,0,OK
13472771769577034646,OPIE_Lapi_230620b,0,OK
13477928318462451219,FR05ABOM220722023,0,OK
13485680957233870300,FR04ABOM220722051,0,OK
13488679705242700846,CD388623d,17,SUSPECT
13496066093012948982,FR15ABOM220821068,0,OK
13509468236448360418,15L2021-1420,0,OK
13511680293413264436,ABAURA8212,1,OK
13511969641994153853,FR73ABOM130722009,0,OK
13529782717479487086,FR15ABOM170821123,0,OK
13529947294800295143,ABAURA4923,0,OK
13532627781449615893,NoName15,10,SUSPECT
13566637580390263910,15L2021-1757,0,OK
13570199924825444218,FR15_ABOM180720054,0,OK
13570487892590684702,CollecYvan5,0,OK
13576756078274044945,FR15ABOM200821035,0,OK
13578049661444778406,ABAURA8207e,8,OK
13583837637058039607,FR73ABOM130722066,0,OK
13590043988364399228,FR15ABOM210821165,0,OK
13590920189618742326,CD387577b,0,OK
13596130563493347530,FR73ABOM140722015,2,OK
13599724061341236619,FR73ABOM140722031,0,OK
13600150942596265321,ABAURA5676,7,OK
13604890762744595585,ABAURA8207b,0,OK
13608381242179212051,FR73ABOM130722017,0,OK
13615742336786488781,FR15ABOM210821139,0,OK
13628163202723010988,FR73ABOM120722090,0,OK
13630265236516831350,POLLINIS4393,16,SUSPECT
13631159852890364518,FR05ABOM220722028,8,OK
13635954552763673355,15L2021-1743,0,OK
13673732600994217258,NoName14,11,SUSPECT
13684963086724277488,FR04ABOM220722092,0,OK
13699954106311914971,2020.00377,14,SUSPECT
13706940282177891227,FR74ABOM160722015,0,OK
13723405581212760967,ABAURA8885c,14,SUSPECT
13729787393575801230,ABAURA8238b,0,OK
13748723630014361695,CollecYvan11,0,OK
13755402504777121248,15L2021-1748,11,SUSPECT
13768253612090688992,CollecYvan16,0,OK
13772059638208901541,CD388018d,0,OK
13775918003048453104,2020.00339,2,OK
13783550108862156872,FR15ABOM100721030,0,OK
13795624279183072180,ABAURA8747,0,OK
13797937946494017887,D264520,15,SUSPECT
13813802913688444233,CD388861,0,OK
13814724228169978154,FR15ABOM210821100,11,SUSPECT
13815934824689079069,CD388003b,8,OK
13829658270128227434,POLLINIS4351,17,SUSPECT
13834802481361416799,CD388612,0,OK
13843114760314663379,D264515,0,OK
13844168249661985722,CD388145b,0,OK
13847114119600683453,ABAURA8238b,0,OK
13853844357817125135,FR73ABOM120722027,0,OK
13864469307943321042,OPIE_Lapi_220620b,16,SUSPECT
13872512268088572656,NoName10,2,OK
13887932531460726608,FR73ABOM130722030,2,OK
13895079702485181371,OPIE_Lapi_260620,16,SUSPECT
13903126841926091992,POLLINIS4343,0,OK
13908408687062732242,20A.07897,18,SUSPECT
13913147724823210836,FR73ABOM130722041,0,OK
13918512185658925324,FR15ABOM200722063,1,OK
13924098833084648266,ABAURA4923b,0,OK
13931963985679896780,FR73ABOM130722062,0,OK
13932637586785375441,NoName7,0,OK
13938412884936783629,ABAURA8239d,1,OK
13941791183251162075,CollecYvan6,2,OK
13941845738860747317,ABAURA7150,0,OK
13962615044123277500,ABAURA8207d,0,OK
13967654263441793174,FR15ABOM210821174,0,OK
13970319587100250384,FR15ABOM200821004,11,SUSPECT
13977677068210041455,ABAURA4923,0,OK
13978798698328794793,FR73ABOM130722007,0,OK
13996806233663725543,POLLINIS4982b,17,SUSPECT
14003556084954066911,CD388821f,16,SUSPECT
14038457899865192974,NoName8,0,OK
14041957165414071063,RuppSupp1,1,OK
14051381241835316343,FR15ABOM210821210,0,OK
14059180483340199679,UBC-2011.0157,3,OK
14063853126280035664,CD388861,0,OK
14072335913974224393,FR73ABOM130722063,0,OK
14081792527659565521,ABAURA8607,0,OK
14088195443001014627,CollecYvan2,2,OK
14092394292138182576,Znieff_galibier,8,OK
14102292264654229303,FR73ABOM150722006,0,OK
14112282422601796961,CD388229b,0,OK
14117611612919491562,FR04ABOM220722051,0,OK
14124462094042185565,FR15ABOM200821209,0,OK
14133316921369911027,OPIE_Lapi_270702,16,SUSPECT
14142210395677392201,VAN-2019.00824,7,OK
14151659089464287425,FR04ABOM220722050,0,OK
14153266126943675748,CD388860,0,OK
14159307867581545102,NoName14,11,SUSPECT
14168708127865750531,FR15_ABOM17082020015,0,OK
14171300231116251610,ABAURA8205d,10,SUSPECT
14175817238538282970,15L2021-1514,0,OK
14180898650631303443,CollecYvan9,0,OK
14181190828802498723,ABAURA8885f,0,OK
14212649720453734005,FR05ABOM220722023,0,OK
14212958673993561957,FR15ABOM210822015,11,SUSPECT
14221661270344320124,2020.03936,0,OK
14222890954362747652,CD387766,0,OK
14225957397354884767,FR15ABOM170821018,0,OK
14236158611324201613,FR15ABOM210822015,11,SUSPECT
14249680997759202372,FR73ABOM130722030,0,OK
14252140222107753287,FR73ABOM120722027,2,OK
14271682291097246899,CEN187839,0,OK
14273776408956380507,2020.06244,0,OK
14292839438687831751,FR73ABOM130722005,0,OK
14293725651619276570,POLLINIS5985,0,OK
14294315412055360807,15L2021-1731,0,OK
14300395345908919084,CollecYvan11,0,OK
14300516521987080138,CD388872,0,OK
14305713769271693633,POLLINIS4982,8,OK
14306127222129137818,CD387766b,8,OK
14317406116307503924,ABAURA8607,0,OK
14318455856694180546,FR15ABOM210821100,11,SUSPECT
14328841002567815599,BAR.2018.00342,0,OK
14345547284659902975,CollecYvan17,1,OK
14351496543973891014,CD388860b,17,SUSPECT
14356414308998700369,FR15ABOM210821048,0,OK
14370219935108705464,FR73ABOM120722070,0,OK
14373791514421266303,2019.01788,0,OK
14375634013883798969,FR74ABOM160722015,0,OK
14380980591523103414,CD388018,0,OK
14385362493962503737,FR15_ABOM09082020094,0,OK
14394187065426596904,POLLINIS5985,0,OK
14397020950117877593,FR04ABOM220722054,8,OK
14400090136965594113,ABAURA8207b,0,OK
14401723437061748880,POLLINIS4981,16,SUSPECT
14411321417205394844,FR73ABOM200722040,2,OK
14412012075238411479,15L2021-1742,0,OK
14413281319255807063,FR73ABOM200722032,0,OK
14413736920532285145,CD387303,2,OK
14421005223972650586,FR73ABOM140722039,17,SUSPECT
14423783969847364806,FR73ABOM140722026,17,SUSPECT
14423903068968476330,FR73ABOM130722063,0,OK
14431424598728550655,CollecYvan10,0,OK
14439256860190577020,OPIE_Lapi_260620,16,SUSPECT
14445212690529999121,CD388821b,17,SUSPECT
14447777582234437537,ABAURA8625,16,SUSPECT
14450019910516006147,FR15ABOM210821143,2,OK
14458714098261903855,FR15ABOM210821177,0,OK
14458907845191061625,ABAURA8867,17,SUSPECT
14461658560985323235,ABAURA8595,8,OK
14473365753772040081,FR15_ABOM30072020042,17,SUSPECT
14483716533331670655,ABAURA7548,0,OK
14499751060725957552,FR04ABOM220722054,8,OK
14501403405500703675,CD388235b,0,OK
14503095838776562829,CD387287,0,OK
14507055771412827732,15L2021-1514,0,OK
14507689433624339979,FR73ABOM130722067,0,OK
14509455538337460466,FR73ABOM200722017,0,OK
14509536131768896753,FR15_ABOM07082020038,0,OK
14510134040694989800,CD387313,0,OK
14531770194091086412,NoName1,16,SUSPECT
14537090262871442470,NoName11,0,OK
14538450571473526754,ABAURA8526b,8,OK
14544606625677414019,OPIE_Lapi_060803,0,OK
14545919828241703555,FR05ABOM220722024,0,OK
14556811365323412683,FR15_ABOM080820039,0,OK
14581761499553102606,POLLINIS5985,18,SUSPECT
14586093256608210128,FR15ABOM170821074,0,OK
14594969692324304557,FR15ABOM210821014,11,SUSPECT
14604246648708058372,FR73ABOM120722103,0,OK
14617377277779437366,NoName3,11,SUSPECT
14618277999223752197,CD388623d,0,OK
14634933729330392816,FR15ABOM120722071,1,OK
14636256916431636465,FR15_STPONCY300921002,0,OK
14643798426876091481,ABAURA8885c,8,OK
14644218209795653249,FR04ABOM220722055,0,OK
14648221942065474675,ABAURA8238e,17,SUSPECT
14671778260122546712,OPPO.2021.03276,0,OK
14682995369317329993,FR74ABOM160722001,17,SUSPECT
14687661541750091601,FR73ABOM130722018,0,OK
14704676461445650210,N385,0,OK
14705502128469706951,OPIE_Lapi_220620,0,OK
14710602001331700826,FR15ABOM210821139,0,OK
14714474543925508981,FR73ABOM120722025,8,OK
14716675174588068285,FR73ABOM120722025,8,OK
14718930313901667130,UBC-2011.0157,8,OK
14727478688528473802,ABAURA8595,0,OK
14727769924235518538,FR04ABOM220722001,16,SUSPECT
14729592127853437601,FR73ABOM130722018,0,OK
14748609959682244401,FR15_ABOM080820007,0,OK
14750822500933327692,FR15ABOM210821128,0,OK
14756908588214964613,2020.00470,7,OK
14757963001834769360,FR15_ABOM180720048,8,OK
14758205241744460923,CD388135,0,OK
14758819437517572085,15L2021-1757,0,OK
14765486294555923969,FR73ABOM140722015,2,OK
14766852383764088976,15L2021-1546,0,OK
14782892889748803438,FR15_ABOM30072020048,0,OK
14784692488691353493,NoName5,2,OK
14786452808122648625,OPIE_Lapi_220620c,0,OK
14793827285052078230,VAN-2019.00783,0,OK
14794846778116445972,FR15_ABOM180720047,8,OK
14797142051102574203,15L2021-1757,0,OK
14812661012921973292,FR04ABOM220722054,8,OK
14819008448531569093,NoName6,0,OK
14846228294953348936,ABAURA8238e,17,SUSPECT
14875593715739612105,NoName11,0,OK
14887362296347979360,2019.02059,16,SUSPECT
14888990239294437679,FR15ABOM200722064,8,OK
14894715654437645160,FR05ABOM220722025,8,OK
14908226367629635684,CD387766b,8,OK
14908458676774325913,CD387303,2,OK
14909270561407884611,N126,0,OK
14913087068010425865,FR73ABOM130722021,0,OK
14916417665678377296,FR73ABOM130722018,0,OK
14917658775409264348,OPIE_Lapi_110702,0,OK
14920331753793082673,15L2021-1514,0,OK
14920522785349420611,CD388018d,0,OK
14920937985911728878,ABAURA8201,15,SUSPECT
14922746624594500102,POLLINIS4393,0,OK
14941208434280215411,FR73ABOM120722072,0,OK
14947177146420025257,NoName4,0,OK
14962960014296651752,FR15_ABOM07082020049,16,SUSPECT
14967510214330037644,CD388146,2,OK
14987111720787954069,OPIE_Lapi_130720,16,SUSPECT
14988076847506299830,ABAURA8238,17,SUSPECT
14992610735827110166,2020.00410,0,OK
14992717910481716664,15L2021-1546,0,OK
15001709268239282815,CD388018b,0,OK
15011318701248942465,CollecYvan19,0,OK
15019521387648539589,FR73ABOM130722001,0,OK
15025859557228214393,CD388872,0,OK
15033121751523472451,FR73ABOM130722005,0,OK
15035512427849940780,NoName7,0,OK
15041720222024284761,CD388013,8,OK
15049557380688301229,FR15ABOM210821110,0,OK
15053633170015935469,FR73ABOM130722040,0,OK
15054115869729877417,2013.0265,15,SUSPECT
15056848550319309664,ABAURA8212,2,OK
15077733061257984507,2019.02118,0,OK
15082787859922382922,CD388145,0,OK
15093463833921190485,FR15ABOM060621003,0,OK
15097556274907782848,2017.06254,0,OK
15100623652458085722,FR73ABOM130722029,3,OK
15102226706900364794,FR15ABOM210821128,0,OK
15103632754681657262,ABB-2020.00106,16,SUSPECT
15115774288355838911,OPIE_Lapi_B2b,0,OK
15136148213545140294,CD388230c,0,OK
15147881080473650178,ABAURA8150,17,SUSPECT
15159730959968975605,VAN-2019.00849,9,OK
15169735449871950974,ABAURA8595,8,OK
15177263523269106388,FR15ABOM210821147,0,OK
15177748609576150526,CD388145,18,SUSPECT
15182013485854170842,N407,0,OK
15182638127139599046,2020.06243,0,OK
15188180715167332880,FR15_ABOM25082020010,0,OK
15191113618265889412,ABAURA8207d,0,OK
15191394399531128569,CD388821e,0,OK
15193702819789472121,FR15ABOM200821035,11,SUSPECT
15194124548734825015,NoName9,0,OK
15199930099758547102,CD387577b,0,OK
15207845735812669925,FR15_ABOM25082020008,2,OK
15209032935109776501,CollecYvan4,17,SUSPECT
15215458576060085853,CD388146,2,OK
15215967420255453631,ABAURA8205c,0,OK
15235569973190213359,FR15ABOM170821115,0,OK
15266920895811317844,FR15_ABOM30072020040,0,OK
15269609651784865972,POLLINIS5985,17,SUSPECT
15270937729249819800,FR15ABOM200821202,11,SUSPECT
15271645854099337187,FR15_ABOM080820007,0,OK
15287882938604175224,ABB.2017.20260,0,OK
15304952890976810436,FR73ABOM130722005,0,OK
15308441510569339070,ABAURA7548,0,OK
15316113487880704843,ABAURA8627,0,OK
15323363890083442975,VAN-2019.00814,7,OK
15324063852486736163,2019.02188,16,SUSPECT
15345018320313005771,FR15ABOM060621003,0,OK
15357417929555071887,FR15ABOM220821055,0,OK
15365108522013490357,POLLINIS4982,0,OK
15375376729487248893,ABAURA8207f,14,SUSPECT
15382902536216065948,2020.06207,0,OK
15390348927321192171,2020.00254,0,OK
15391815866356356119,FR15ABOM210821139,0,OK
15397086870162775149,CollecYvan21,0,OK
15398708650978021729,FR73ABOM130722040,0,OK
15405201643334362040,ABAURA4928,13,SUSPECT
15407595703263618346,FR04ABOM220722060,0,OK
15417373826505588470,FR04ABOM220722089,17,SUSPECT
15426705203949189320,FR73ABOM140722026,17,SUSPECT
15432221399385650620,FR15_ABOM25082020010,0,OK
15446554907825659631,FR15ABOM200821014,0,OK
15446910815064689746,OPIE_Lapi_B2b,0,OK
15454273468643379509,CD387303,2,OK
15465287077909907605,CD387577,0,OK
15481185390295624765,ABAURA7153,0,OK
15490798216856567496,NoName10,0,OK
15500010401009518395,2020.03926,0,OK
15500239144560799624,FR15ABOM200821035,11,SUSPECT
15501781244769070280,2019.02167,0,OK
15504384244952936670,2020.04013,0,OK
15505691975767725821,CollecYvan2,2,OK
15508325540539911977,FR73ABOM130722006,0,OK
15509230433416123322,OPIE_Lapi_270702,16,SUSPECT
15514235383307914333,FR15ABOM200821209,11,SUSPECT
15532564438395830784,FR15_ABOM09082020078,17,SUSPECT
15533916972908913503,ABAURA8526,0,OK
15548481254478462386,FR15_ABOM30072020042,17,SUSPECT
15549995030807405738,FR15_ABOM023082020028,0,OK
15552559654727482814,2020.03886,0,OK
15562381128627170586,FR73ABOM200722029,0,OK
15573691073103030833,FR15ABOM210821137,0,OK
15598337577000428106,N815,0,OK
15601593308731180693,FR15_STPONCY300921024,0,OK
15602257452989095567,UBC-2014.0001,4,OK
15616880453231316790,OPIE_Lapi_A1,0,OK
15621748751200398981,ABAURA8240,0,OK
15631923575999050108,OPIE_Lapi_260620,0,OK
15633211265855500272,CollecYvan24,0,OK
15642226400481512056,CollecYvan9,0,OK
15660552309906550767,ABAURA8239,0,OK
15667086118489804066,ABAURA4936,8,OK
15668971019561077663,CD388821e,0,OK
15669922495368789011,POLLINIS4984,17,SUSPECT
15687864156409576822,FR15_ABOM25082020007,16,SUSPECT
15695709052241366197,CD388860,0,OK
15698025180121647117,FR74ABOM160722015,0,OK
15705977130293877094,FR15ABOM210821171,0,OK
15706117790434079172,OPIE_Lapi_180702,0,OK
15707299296430594072,CD388229b,0,OK
15709213520722143506,FR73ABOM200722017,0,OK
15718435021894058790,CD388821d,17,SUSPECT
15740884421633148848,FR15ABOM210822012,0,OK
15748547730054673569,NoName12,0,OK
15763464753820979307,CollecYvan5,2,OK
15767246199182777152,FR73ABOM120722002,17,SUSPECT
15773378078435354112,2020.00470,7,OK
15787832111023014533,ABAURA8205c,0,OK
15788814922934738618,FR04ABOM220722061,0,OK
15789589468793835392,ABAURA8150b,0,OK
15792056846327764996,CD387766,0,OK
15797822483927367976,FR15ABOM210821174,0,OK
15800028818489777042,FR15ABOM210821210,0,OK
15802664152204814540,POLLINIS5943,17,SUSPECT
15831107722793128164,ABAURA8238d,2,OK
15842644292572329771,FR73ABOM200722018,0,OK
15844896106059545870,FR15ABOM220821085,15,SUSPECT
15850184914284517371,2019.02118,0,OK
15850619481607561892,CD388623d,17,SUSPECT
15852530067971422635,FR15ABOM210821119,11,SUSPECT
15853175846581957920,FR15ABOM200821126,11,SUSPECT
15856491108030521181,N815,1,OK
15858083472629523216,ABB.2017.20260,0,OK
15861166500834659721,2019.00316,0,OK
15883361571086991727,ABB.2017.20260,0,OK
15901830686942318397,ABAURA8207e,8,OK
15905870868704197274,ABAURA5593,0,OK
15905916710139990467,FR73ABOM200722019,3,OK
15909941996134946779,FR15ABOM210822016,0,OK
15915349894200632710,ABAURA7153,0,OK
15937303892121913605,ABAURA8228,16,SUSPECT
15939865391236558244,FR15ABOM210821128,0,OK
15944987002683437318,FR15ABOM210821171,0,OK
15945095441705859710,OPIE_Lapi_230620b,0,OK
15951273006029133565,CD388013,0,OK
15963008494924162549,OPIE_Lapi_100820,0,OK
15966533379364354573,FR73ABOM200722040,0,OK
15985445783901427963,2017.06254,0,OK
15997107797324058059,ABAURA4904,14,SUSPECT
16004263522861786534,FR15ABOM170821030,10,SUSPECT
16033782100241555295,OPIE_Lapi_260620b,0,OK
16037261631763000855,ABAURA8151,0,OK
16046325894136367130,CD388003b,8,OK
16055544071504808910,CD388229b,0,OK
16055959272708575073,FR73ABOM140722026,17,SUSPECT
16059877434996382865,FR73ABOM130722020,0,OK
16064069710852447300,CD387770,0,OK
16069844093905774715,N628,0,OK
16073211025776106251,FR15_ABOM09082020094,0,OK
16104258008648980390,FR15ABOM210822015,11,SUSPECT
16114483617294164083,CD387804c,0,OK
16137164018588599995,FR15ABOM200821209,0,OK
16137914270827434590,OPIE_Lapi_030803,2,OK
16146376774981116343,FR04ABOM220722001,16,SUSPECT
16149163683578455154,OPIE_Lapi_180702,2,OK
16153489738423478315,ABAURA8602,0,OK
16156138102470566888,POLLINIS5985,0,OK
16165278311840687129,FR73ABOM140722031,2,OK
16192022975718580458,2012.0034,0,OK
16196951374057561066,FR15_ABOM09082020078,17,SUSPECT
16202394311163943592,FR15ABOM210821014,11,SUSPECT
16203069572316905823,ABAURA8201,15,SUSPECT
16207916280190836082,ABAURA8238a,0,OK
16238457252359875927,FR73ABOM120722026,0,OK
16251315738151685690,N205,16,SUSPECT
16296979967461368454,ABAURA8625,16,SUSPECT
16297726728680851634,CD388623c,17,SUSPECT
16304179662700664664,ABAURA8867,17,SUSPECT
16304513702576030039,CollecYvan14,0,OK
16311693008355169269,ABAURA8228b,0,OK
16316882401233207068,FR04ABOM220722087,17,SUSPECT
16320268705175796931,FR15ABOM210822014,0,OK
16321221480828265719,OPIE_Lapi_130720d,0,OK
16333598839502411327,FR15ABOM210821143,0,OK
16343225454567237851,FR15ABOM200722062,0,OK
16346369455160545228,15L2021-1483,0,OK
16351640621419674550,OPIE_Lapi_A1,0,OK
16359896801608042918,ABAURA8238e,18,SUSPECT
16372845976200964915,FR73ABOM140722033,0,OK
16386254937420657447,OPIE_Lapi_220620,0,OK
16394453056544316042,CD388821d,17,SUSPECT
16395620287766111251,POLLINIS4981,16,SUSPECT
16398692461378353532,CD387770c,0,OK
16401019261130933774,CD388018e,8,OK
16405595808213486253,ABAURA8205d,0,OK
16408695688117141087,FR15ABOM170821009,0,OK
16409845328286265276,CD387759,0,OK
16421463746636203659,FR73ABOM200722039,0,OK
16424476867620299435,FR73ABOM130722005,0,OK
16428271959601214815,CD388872c,0,OK
16432118847832897666,CD388018c,0,OK
16436650557141525292,FR05ABOM220722026,0,OK
16437171402251509078,2019.02059,0,OK
16446475396244798968,FR15ABOM220821085,15,SUSPECT
16453952091326887038,N126,0,OK
16463428012999499239,FR73ABOM130722017,0,OK
16465789111047083848,FR73ABOM120722026,0,OK
16469598545025050946,2019.02167,17,SUSPECT
16478296944343896150,FR73ABOM200722032,0,OK
16488960580832802508,OPIE_Lapi_78V,0,OK
16490176861969485648,2012.0034,0,OK
16494251722596647676,CollecYvan23,1,OK
16495546506821721420,15L2021-1742,0,OK
16502533744287951484,FR73ABOM130722004,0,OK
16507331848234018236,ABAURA8852,0,OK
16508764248659495142,VAN-2019.00781,0,OK
16514351038437959133,N385,17,SUSPECT
16517355837065844821,FR73ABOM120722042,0,OK
16524577850280173422,ABAURA8212,1,OK
16526571799868421984,CD387804c,0,OK
16561984765056967383,OPIE_Lapi_030803b,0,OK
16574512717425868302,CD388821e,0,OK
16596571706680945053,ABAURA8747,0,OK
16599338048293154444,FR15_ABOM09082020078,17,SUSPECT
16607900361896173033,FR15ABOM200722062,0,OK
16613493711536970306,OPIE_Lapi_070820b,0,OK
16620838464769838669,CD388229,17,SUSPECT
16630824908562209309,CollecYvan2,2,OK
16631316732820643317,FR73ABOM120722118,0,OK
16638629902696662646,OPIE_Lapi_220620c,0,OK
16644326725733266147,FR73ABOM150722006,0,OK
16653318729972869280,CD387766b,8,OK
16660951215318856011,CollecYvan3,0,OK
16672921795240961542,FR04ABOM220722046,0,OK
16675466646312780093,ABAURA8240c,16,SUSPECT
16675944961967906105,CD388769,0,OK
16675948071780290090,2020.04010,0,OK
16680191305374150532,FR15ABOM170821029,16,SUSPECT
16680750674837869661,CollecYvan10,0,OK
16694468685789062248,FR15ABOM210821043,0,OK
16698509250193747587,CD388623e,1,OK
16701214976973088252,OPIE_Lapi_130720d,0,OK
16705708635522461830,FR15ABOM210821137,0,OK
16707849194601848084,FR73ABOM140722039,17,SUSPECT
16708048678837526559,FR15_ABOM30072020045,11,SUSPECT
16727345702926680806,FR15AB100518002,9,OK
16733604243762611867,CD388018c,0,OK
16733858700260928925,2019.00316,0,OK
16734072993356203499,FR73ABOM130722009,0,OK
16752805024881703249,FR73ABOM140722011,0,OK
16755267735539997371,FR05ABOM220722025,8,OK
16755662114261875759,FR73ABOM200722038,0,OK
16777986075100037823,FR04ABOM220722047,16,SUSPECT
16780731059471109679,2020.06207,0,OK
16786656607870682663,FR15ABOM100721047,0,OK
16815291566802955762,ABAURA4936,8,OK
16815469445730459488,CD387759,0,OK
16822010567624196650,FR73ABOM140722032,0,OK
16822283353259740539,FR15ABOO0712002,0,OK
16833085904939861550,ABAURA8205d,10,SUSPECT
16838485618614444213,OPIE_Lapi_070820,0,OK
16844833919812622247,NoName4,0,OK
16847598211411748902,FR15ABOM210821112,0,OK
16849103402185540890,FR73ABOM130722062,0,OK
16855648817276796100,VAN-2019.00785,7,OK
16869339275346130896,CD388229,16,SUSPECT
16875483641302264248,N384,16,SUSPECT
16885446642006470126,FR73ABOM200722041,2,OK
16888877828649544444,15L2021-1731,0,OK
16909436999216237321,ABAURA8526,17,SUSPECT
16924639078120722274,2020.04013,0,OK
16925399303500923042,CD388865c,0,OK
16940493039384009829,FR05ABOM220722024,0,OK
16943551158176401432,FR15_ABOM170820030,0,OK
16948098742758701658,FR73ABOM140722011,0,OK
16949593523166142517,CollecYvan10,0,OK
16959741797534013896,FR15ABOM170821009,0,OK
16959818015997864514,FR15_ABOM023082020028,0,OK
16960526325327116886,15L2021-1420,7,OK
16963328954578738089,CD388003,8,OK
16973868834033654917,VAN-2019.00788,0,OK
16974509606281494297,FR15_ABOM30072020048,0,OK
16979642948379376246,CD388235,0,OK
16979789206961234362,15L2021-1739,0,OK
16994765793205216682,CD388861,0,OK
16996964988544351129,ABAURA8885f,0,OK
