image_id,specimen_id,dataset,status,error_reason,confidence,aspect_ratio,x1,y1,x2,y2,x3,y3,x4,y4,output_path,processing_time_s,processed_at
95159d218695ae85,WB1_23_0130,terrain,OK,,0.9427,2.4586,0.32207313,0.49626377,0.07804392,0.48244235,0.08802638,0.42654726,0.33205563,0.44036865,data\crops_obb\terrain\terrain_WB1_23_0130_WB1_23_0130_1_95159d218695ae85.jpg,0.2945,2026-08-20T19:59:08+00:00
c9b32a2ffceea916,WB1_23_0130,terrain,OK,,0.9296,2.4478,0.28689232,0.53574836,0.03102097,0.51476640,0.04624198,0.45590019,0.30211332,0.47688213,data\crops_obb\terrain\terrain_WB1_23_0130_WB1_23_0130_2_c9b32a2ffceea916.jpg,0.3183,2026-08-20T19:59:08+00:00
45fc9a6670d7d98c,WB1_23_0130,terrain,OK,,0.9468,2.4369,0.31673783,0.48000956,0.06976796,0.46888885,0.07787149,0.41181588,0.32484135,0.42293656,data\crops_obb\terrain\terrain_WB1_23_0130_WB1_23_0130_3_45fc9a6670d7d98c.jpg,0.2910,2026-08-20T19:59:08+00:00
6cdccedac23164ab,WB1_23_0131,terrain,OK,,0.9479,2.4614,0.34679347,0.41366422,0.05574869,0.41044140,0.05807373,0.34385231,0.34911850,0.34707513,data\crops_obb\terrain\terrain_WB1_23_0131_WB1_23_0131_1_6cdccedac23164ab.jpg,0.2706,2026-08-20T19:59:08+00:00
10b8b34f9c0278c5,WB1_23_0131,terrain,OK,,0.9554,2.4611,0.08541091,0.47923511,0.08516419,0.41453353,0.36792800,0.41419160,0.36817470,0.47889319,data\crops_obb\terrain\terrain_WB1_23_0131_WB1_23_0131_2_10b8b34f9c0278c5.jpg,0.5232,2026-08-20T19:59:09+00:00
ba4f9806bc2ec246,WB1_23_0131,terrain,OK,,0.9594,2.4308,0.14251001,0.50270724,0.14005397,0.43746817,0.42165694,0.43410605,0.42411295,0.49934515,data\crops_obb\terrain\terrain_WB1_23_0131_WB1_23_0131_3_ba4f9806bc2ec246.jpg,0.2656,2026-08-20T19:59:09+00:00
64dbc39c8c534c67,WB1_23_0132,terrain,OK,,0.9621,2.4228,0.38232854,0.43669355,0.09506512,0.43160963,0.09879126,0.36483875,0.38605466,0.36992267,data\crops_obb\terrain\terrain_WB1_23_0132_WB1_23_0132_1_64dbc39c8c534c67.jpg,0.2526,2026-08-20T19:59:10+00:00
13876b139df5ee3a,WB1_23_0132,terrain,OK,,0.9571,2.4079,0.41949204,0.43906954,0.12940702,0.43562487,0.13194737,0.36778012,0.42203242,0.37122479,data\crops_obb\terrain\terrain_WB1_23_0132_WB1_23_0132_2_13876b139df5ee3a.jpg,0.2547,2026-08-20T19:59:10+00:00
ced3ba097bc7afc6,WB1_23_0132,terrain,OK,,0.9333,2.3911,0.43272895,0.48869947,0.15454681,0.48661804,0.15609258,0.42109966,0.43427470,0.42318109,data\crops_obb\terrain\terrain_WB1_23_0132_WB1_23_0132_3_ced3ba097bc7afc6.jpg,0.2547,2026-08-20T19:59:10+00:00
8920ddbeadaa1695,WB1_23_0133,terrain,OK,,0.9584,2.2495,0.20553866,0.42277080,0.20318717,0.37271526,0.40313008,0.36973643,0.40548158,0.41979197,data\crops_obb\terrain\terrain_WB1_23_0133_WB1_23_0133_1_8920ddbeadaa1695.jpg,0.2629,2026-08-20T19:59:10+00:00
d4996e4e78bb2bde,WB1_23_0133,terrain,OK,,0.9625,2.2735,0.17659323,0.42383832,0.17501864,0.37270227,0.38146344,0.37068626,0.38303804,0.42182231,data\crops_obb\terrain\terrain_WB1_23_0133_WB1_23_0133_2_d4996e4e78bb2bde.jpg,0.2481,2026-08-20T19:59:11+00:00
99cb98e8cb1d5aaf,WB1_23_0133,terrain,OK,,0.9499,2.2794,0.10643996,0.47329238,0.10543428,0.40869915,0.36687660,0.40740824,0.36788228,0.47200143,data\crops_obb\terrain\terrain_WB1_23_0133_WB1_23_0133_3_99cb98e8cb1d5aaf.jpg,0.2743,2026-08-20T19:59:11+00:00
e1dee8f2a31c39d7,WB1_23_0134,terrain,OK,,0.9513,2.3492,0.42034698,0.44674814,0.09435909,0.43616599,0.10235807,0.35801944,0.42834595,0.36860159,data\crops_obb\terrain\terrain_WB1_23_0134_WB1_23_0134_1_e1dee8f2a31c39d7.jpg,0.2870,2026-08-20T19:59:11+00:00
f3a5aa53803523c7,WB1_23_0134,terrain,OK,,0.9387,2.3758,0.43257162,0.48491687,0.12504877,0.48090196,0.12804960,0.40800825,0.43557248,0.41202316,data\crops_obb\terrain\terrain_WB1_23_0134_WB1_23_0134_2_f3a5aa53803523c7.jpg,0.2716,2026-08-20T19:59:11+00:00
122e66ee49c9953a,WB1_23_0134,terrain,OK,,0.9336,2.3733,0.43024638,0.48105940,0.12386690,0.47747120,0.12655170,0.40477052,0.43293118,0.40835872,data\crops_obb\terrain\terrain_WB1_23_0134_WB1_23_0134_3_122e66ee49c9953a.jpg,0.2920,2026-08-20T19:59:12+00:00
21fb84fb2f4e81d8,WB1_23_0135,terrain,OK,,0.9290,2.2601,0.01771590,0.44598266,0.01609601,0.37316445,0.30833629,0.37110266,0.30995619,0.44392094,data\crops_obb\terrain\terrain_WB1_23_0135_WB1_23_0135_1_21fb84fb2f4e81d8.jpg,0.2776,2026-08-20T19:59:12+00:00
dbbc7f5f2ca28b58,WB1_23_0135,terrain,OK,,0.9292,2.2088,0.07050069,0.44489667,0.06866396,0.37219679,0.35380700,0.36991212,0.35564372,0.44261199,data\crops_obb\terrain\terrain_WB1_23_0135_WB1_23_0135_2_dbbc7f5f2ca28b58.jpg,0.2845,2026-08-20T19:59:12+00:00
8a5c71b46bb94f17,WB1_23_0135,terrain,OK,,0.9399,2.2016,0.03923529,0.43268856,0.03718361,0.35877073,0.32616034,0.35622698,0.32821202,0.43014485,data\crops_obb\terrain\terrain_WB1_23_0135_WB1_23_0135_3_8a5c71b46bb94f17.jpg,0.2887,2026-08-20T19:59:13+00:00
e6a845280cc05c72,WB1_23_0135,terrain,OK,,0.9497,2.2339,0.33280674,0.43587178,0.04401669,0.43397942,0.04552098,0.36117619,0.33431101,0.36306855,data\crops_obb\terrain\terrain_WB1_23_0135_WB1_23_0135_4_e6a845280cc05c72.jpg,0.4549,2026-08-20T19:59:13+00:00
1c6ee25fb17cbeb8,WB1_23_0106,terrain,OK,,0.9366,2.6973,0.24777599,0.72955036,0.24125344,0.68475711,0.40234765,0.67156219,0.40887019,0.71635538,data\crops_obb\terrain\terrain_WB1_23_0106_WB1_23_0106_1_1c6ee25fb17cbeb8.jpg,0.2596,2026-08-20T19:59:13+00:00
37111d21e443cecc,WB1_23_0106,terrain,OK,,0.8483,2.5572,0.28646290,0.68253368,0.28371337,0.63983959,0.42928541,0.63456631,0.43203491,0.67726040,data\crops_obb\terrain\terrain_WB1_23_0106_WB1_23_0106_2_37111d21e443cecc.jpg,0.2457,2026-08-20T19:59:14+00:00
a42931dec8b50a91,WB1_23_0106,terrain,OK,,0.9455,2.5183,0.21878402,0.69985402,0.21776803,0.66120911,0.34752864,0.65929013,0.34854463,0.69793504,data\crops_obb\terrain\terrain_WB1_23_0106_WB1_23_0106_3_a42931dec8b50a91.jpg,0.2556,2026-08-20T19:59:14+00:00
f97dfb9f4f542741,WB1_23_0107,terrain,OK,,0.9570,2.3106,0.41426989,0.59753919,0.41316149,0.54603136,0.57184720,0.54411060,0.57295561,0.59561843,data\crops_obb\terrain\terrain_WB1_23_0107_WB1_23_0107_1_f97dfb9f4f542741.jpg,0.2918,2026-08-20T19:59:14+00:00
f7b04074af443125,WB1_23_0107,terrain,OK,,0.9649,2.3897,0.55569863,0.68927878,0.38382033,0.68764257,0.38473323,0.63369799,0.55661160,0.63533425,data\crops_obb\terrain\terrain_WB1_23_0107_WB1_23_0107_2_f7b04074af443125.jpg,0.3060,2026-08-20T19:59:14+00:00
815830ac224861ca,WB1_23_0107,terrain,OK,,0.9617,2.3329,0.26347488,0.71203899,0.25836536,0.65570283,0.43359819,0.64676303,0.43870771,0.70309919,data\crops_obb\terrain\terrain_WB1_23_0107_WB1_23_0107_3_815830ac224861ca.jpg,0.2798,2026-08-20T19:59:15+00:00
f4be3d72d3c350c3,WB1_23_0108,terrain,OK,,0.9444,2.3965,0.33205685,0.66931552,0.32713699,0.61084187,0.51398051,0.60199910,0.51890033,0.66047269,data\crops_obb\terrain\terrain_WB1_23_0108_WB1_23_0108_1_f4be3d72d3c350c3.jpg,0.3192,2026-08-20T19:59:15+00:00
ba4001bd212d3818,WB1_23_0108,terrain,OK,,0.9465,2.4688,0.25285006,0.67637783,0.24897864,0.62590647,0.41511670,0.61873817,0.41898811,0.66920948,data\crops_obb\terrain\terrain_WB1_23_0108_WB1_23_0108_2_ba4001bd212d3818.jpg,0.3177,2026-08-20T19:59:15+00:00
ba7d5fadc6596a2e,WB1_23_0108,terrain,OK,,0.9466,2.4878,0.20439804,0.85548645,0.19679993,0.80220717,0.37353304,0.78803003,0.38113114,0.84130931,data\crops_obb\terrain\terrain_WB1_23_0108_WB1_23_0108_3_ba7d5fadc6596a2e.jpg,0.3438,2026-08-20T19:59:16+00:00
e01f90015eb99504,WB1_23_0109,terrain,OK,,0.9512,2.5932,0.30572718,0.50537282,0.30295840,0.46167728,0.45404199,0.45629221,0.45681080,0.49998775,data\crops_obb\terrain\terrain_WB1_23_0109_WB1_23_0109_1_e01f90015eb99504.jpg,0.3130,2026-08-20T19:59:16+00:00
f28dab90700678a3,WB1_23_0109,terrain,OK,,0.9477,2.6293,0.24625158,0.74563771,0.24016041,0.69385928,0.42168429,0.68184739,0.42777547,0.73362583,data\crops_obb\terrain\terrain_WB1_23_0109_WB1_23_0109_2_f28dab90700678a3.jpg,0.3068,2026-08-20T19:59:16+00:00
37c4492352a01995,WB1_23_0110,terrain,OK,,0.9650,2.4258,0.37649837,0.64898354,0.36451179,0.59370446,0.54330641,0.57189673,0.55529296,0.62717581,data\crops_obb\terrain\terrain_WB1_23_0110_WB1_23_0110_1_37c4492352a01995.jpg,0.3394,2026-08-20T19:59:17+00:00
1b5d2fd0a0ee3f92,WB1_23_0110,terrain,OK,,0.9431,2.4515,0.25157836,0.75424892,0.24145289,0.70080566,0.41614196,0.68218857,0.42626745,0.73563182,data\crops_obb\terrain\terrain_WB1_23_0110_WB1_23_0110_2_1b5d2fd0a0ee3f92.jpg,0.4156,2026-08-20T19:59:17+00:00
99ec468deadb4430,WB1_23_0111,terrain,OK,,0.9132,2.6641,0.33681375,0.64980572,0.33053789,0.60465217,0.49092835,0.59211260,0.49720421,0.63726616,data\crops_obb\terrain\terrain_WB1_23_0111_WB1_23_0111_1_99ec468deadb4430.jpg,0.3132,2026-08-20T19:59:17+00:00
033a4a57ee0a17f0,WB1_23_0111,terrain,OK,,0.8968,2.6313,0.23412557,0.63003182,0.22799751,0.58532685,0.38484278,0.57323307,0.39097083,0.61793804,data\crops_obb\terrain\terrain_WB1_23_0111_WB1_23_0111_2_033a4a57ee0a17f0.jpg,0.3167,2026-08-20T19:59:18+00:00
b3de69b667abcc02,WB1_23_0111,terrain,OK,,0.9296,2.6282,0.32392788,0.72894812,0.31759161,0.68685353,0.46510035,0.67436391,0.47143659,0.71645850,data\crops_obb\terrain\terrain_WB1_23_0111_WB1_23_0111_3_b3de69b667abcc02.jpg,0.3602,2026-08-20T19:59:18+00:00
c8359214a740a56b,WB1_23_0112,terrain,OK,,0.9372,2.6968,0.49215665,0.66591698,0.27724212,0.65648985,0.28190300,0.59672105,0.49681756,0.60614818,data\crops_obb\terrain\terrain_WB1_23_0112_WB1_23_0112_1_c8359214a740a56b.jpg,0.2496,2026-08-20T19:59:18+00:00
9229d0c02175be13,WB1_23_0112,terrain,OK,,0.9357,2.6084,0.43435186,0.78366506,0.21669264,0.76880151,0.22429056,0.70621634,0.44194978,0.72107983,data\crops_obb\terrain\terrain_WB1_23_0112_WB1_23_0112_2_9229d0c02175be13.jpg,0.2680,2026-08-20T19:59:19+00:00
61f24c90a2fe3f6b,WB1_23_0113,terrain,OK,,0.9028,2.8315,0.26821780,0.44771680,0.25119510,0.38819036,0.47592768,0.35204053,0.49295041,0.41156694,data\crops_obb\terrain\terrain_WB1_23_0113_WB1_23_0113_1_61f24c90a2fe3f6b.jpg,0.2562,2026-08-20T19:59:19+00:00
33b8edc0b9c88897,WB1_23_0113,terrain,OK,,0.9070,2.8654,0.34855548,0.47226569,0.33528796,0.41758966,0.54417616,0.38907763,0.55744362,0.44375366,data\crops_obb\terrain\terrain_WB1_23_0113_WB1_23_0113_2_33b8edc0b9c88897.jpg,0.2750,2026-08-20T19:59:19+00:00
c5e125de6caaafe4,WB1_23_0113,terrain,OK,,0.8950,2.7758,0.25069556,0.49437124,0.23643303,0.43594417,0.45267904,0.40625119,0.46694157,0.46467826,data\crops_obb\terrain\terrain_WB1_23_0113_WB1_23_0113_3_c5e125de6caaafe4.jpg,0.2701,2026-08-20T19:59:19+00:00
d492d653aeabd2e8,WB1_23_0114,terrain,OK,,0.9286,2.5504,0.54178834,0.75710177,0.38957348,0.72762126,0.40498593,0.68285847,0.55720079,0.71233892,data\crops_obb\terrain\terrain_WB1_23_0114_WB1_23_0114_1_d492d653aeabd2e8.jpg,0.3554,2026-08-20T19:59:20+00:00
a9324a464bbee240,WB1_23_0114,terrain,OK,,0.9203,2.6187,0.52552694,0.81204593,0.35680893,0.77244669,0.37697110,0.72412592,0.54568911,0.76372516,data\crops_obb\terrain\terrain_WB1_23_0114_WB1_23_0114_2_a9324a464bbee240.jpg,0.3407,2026-08-20T19:59:20+00:00
b160615ece370b99,WB1_23_0114,terrain,OK,,0.9351,2.6113,0.61262012,0.77953333,0.45894948,0.75581080,0.47106218,0.71167481,0.62473285,0.73539734,data\crops_obb\terrain\terrain_WB1_23_0114_WB1_23_0114_3_b160615ece370b99.jpg,0.3348,2026-08-20T19:59:20+00:00
d2299eabc4408fea,WB1_23_0114,terrain,OK,,0.9101,2.5951,0.53351355,0.80359381,0.38006189,0.77380997,0.39536437,0.72946173,0.54881603,0.75924551,data\crops_obb\terrain\terrain_WB1_23_0114_WB1_23_0114_4_d2299eabc4408fea.jpg,0.3798,2026-08-20T19:59:21+00:00
8d75a74c26125bd0,WB1_23_0115,terrain,OK,,0.9284,2.6603,0.36692455,0.62221760,0.35571069,0.57016778,0.54033691,0.54779339,0.55155081,0.59984320,data\crops_obb\terrain\terrain_WB1_23_0115_WB1_23_0115_1_8d75a74c26125bd0.jpg,0.3304,2026-08-20T19:59:21+00:00
b5a1f226dd0541fe,WB1_23_0115,terrain,OK,,0.9296,2.6397,0.27463812,0.56059676,0.26621273,0.51473385,0.42763078,0.49805364,0.43605617,0.54391658,data\crops_obb\terrain\terrain_WB1_23_0115_WB1_23_0115_2_b5a1f226dd0541fe.jpg,0.3321,2026-08-20T19:59:22+00:00
22071f5c6120ed0e,WB1_23_0115,terrain,OK,,0.9231,2.6625,0.15648846,0.71577162,0.14561372,0.66769761,0.31627855,0.64598179,0.32715330,0.69405580,data\crops_obb\terrain\terrain_WB1_23_0115_WB1_23_0115_3_22071f5c6120ed0e.jpg,0.3705,2026-08-20T19:59:22+00:00
70f3dfcbc382a211,WB1_23_0016,terrain,OK,,0.9622,1.9196,0.34563917,0.75295311,0.33833352,0.67622542,0.48561934,0.66220164,0.49292496,0.73892933,data\crops_obb\terrain\terrain_WB1_23_0016_WB1_23_0016_1_70f3dfcbc382a211.jpg,0.2538,2026-08-20T19:59:22+00:00
d3b18028722020d5,WB1_23_0016,terrain,OK,,0.8110,1.6817,0.04305778,0.51598549,0.02550294,0.17163424,0.45936558,0.13223092,0.47692043,0.47658217,data\crops_obb\terrain\terrain_WB1_23_0016_WB1_23_0016_2_d3b18028722020d5.jpg,0.0914,2026-08-20T19:59:22+00:00
035fdebe38c0cbcc,WB1_23_0016,terrain,OK,,0.9387,1.8482,0.34982046,0.69565493,0.34948602,0.62157887,0.48639539,0.62096071,0.48672980,0.69503677,data\crops_obb\terrain\terrain_WB1_23_0016_WB1_23_0016_3_035fdebe38c0cbcc.jpg,0.2051,2026-08-20T19:59:22+00:00
178e31f117d29e7b,WB1_23_0017,terrain,OK,,0.7787,1.8401,0.05197034,0.59771103,0.00374252,0.34158608,0.35674456,0.22310831,0.40497240,0.47923324,data\crops_obb\terrain\terrain_WB1_23_0017_WB1_23_0017_1_178e31f117d29e7b.jpg,0.0773,2026-08-20T19:59:23+00:00
031cc18cdaa5ca6b,WB1_23_0017,terrain,OK,,0.9564,2.0049,0.32596114,0.83888787,0.31486836,0.77960891,0.43371418,0.75736952,0.44480699,0.81664848,data\crops_obb\terrain\terrain_WB1_23_0017_WB1_23_0017_2_031cc18cdaa5ca6b.jpg,0.2301,2026-08-20T19:59:23+00:00
d2e69456e9e289e4,WB1_23_0017,terrain,OK,,0.9594,2.1121,0.41333351,0.71841502,0.40389431,0.65887707,0.52964300,0.63894075,0.53908217,0.69847870,data\crops_obb\terrain\terrain_WB1_23_0017_WB1_23_0017_3_d2e69456e9e289e4.jpg,0.2216,2026-08-20T19:59:23+00:00
1f4ab472fd445694,WB1_23_0018,terrain,OK,,0.9565,2.1752,0.30527836,0.82725459,0.29918149,0.77235264,0.41860282,0.75909090,0.42469972,0.81399292,data\crops_obb\terrain\terrain_WB1_23_0018_WB1_23_0018_1_1f4ab472fd445694.jpg,0.2327,2026-08-20T19:59:23+00:00
a1bf0ca52ca1d323,WB1_23_0018,terrain,OK,,0.8764,1.8535,0.02203062,0.51273704,-0.00105659,0.23640722,0.38269448,0.17929724,0.40578169,0.45562705,data\crops_obb\terrain\terrain_WB1_23_0018_WB1_23_0018_2_a1bf0ca52ca1d323.jpg,0.0658,2026-08-20T19:59:23+00:00
f9dbbebba1a9538f,WB1_23_0018,terrain,OK,,0.9603,2.0534,0.27851108,0.86617553,0.26962253,0.80489963,0.39544728,0.78664786,0.40433580,0.84792376,data\crops_obb\terrain\terrain_WB1_23_0018_WB1_23_0018_3_f9dbbebba1a9538f.jpg,0.2271,2026-08-20T19:59:24+00:00
935652d289dc8ae1,WB1_23_0019,terrain,OK,,0.9610,2.1824,0.37896076,0.74531138,0.37242025,0.69375306,0.48494080,0.67947906,0.49148133,0.73103738,data\crops_obb\terrain\terrain_WB1_23_0019_WB1_23_0019_1_935652d289dc8ae1.jpg,0.2311,2026-08-20T19:59:24+00:00
7ab08e929b50df60,WB1_23_0019,terrain,OK,,0.9686,2.1690,0.19991101,0.66218352,0.19295594,0.60315198,0.32099813,0.58806610,0.32795319,0.64709771,data\crops_obb\terrain\terrain_WB1_23_0019_WB1_23_0019_2_7ab08e929b50df60.jpg,0.2381,2026-08-20T19:59:24+00:00
d109c5940b63b4db,WB1_23_0019,terrain,OK,,0.1266,1.7171,0.07895149,0.42966193,0.07887088,0.11357028,0.48626393,0.11338584,0.48634455,0.42947748,data\crops_obb\terrain\terrain_WB1_23_0019_WB1_23_0019_3_d109c5940b63b4db.jpg,0.0884,2026-08-20T19:59:24+00:00
a9d1e425e3ba3483,WB1_23_0020,terrain,OK,,0.9551,2.3583,0.27530810,0.84388340,0.27135706,0.78603309,0.40778428,0.77671546,0.41173533,0.83456576,data\crops_obb\terrain\terrain_WB1_23_0020_WB1_23_0020_1_a9d1e425e3ba3483.jpg,0.2328,2026-08-20T19:59:24+00:00
fa4f63462bad7798,WB1_23_0020,terrain,OK,,0.9554,2.3297,0.23798758,0.84156072,0.23123881,0.78242087,0.36901551,0.76669842,0.37576428,0.82583821,data\crops_obb\terrain\terrain_WB1_23_0020_WB1_23_0020_2_fa4f63462bad7798.jpg,0.2132,2026-08-20T19:59:25+00:00
7ced886f5df94a7e,WB1_23_0020,terrain,OK,,0.9534,2.3817,0.21019848,0.88622218,0.20670255,0.82648063,0.34898669,0.81815457,0.35248262,0.87789613,data\crops_obb\terrain\terrain_WB1_23_0020_WB1_23_0020_3_7ced886f5df94a7e.jpg,0.2004,2026-08-20T19:59:25+00:00
aa2c8fd7bfa9d1c1,WB1_23_0021,terrain,OK,,0.8782,2.2707,0.25313297,0.80456060,0.24671204,0.75432217,0.36078677,0.73974240,0.36720768,0.78998083,data\crops_obb\terrain\terrain_WB1_23_0021_WB1_23_0021_1_aa2c8fd7bfa9d1c1.jpg,0.2228,2026-08-20T19:59:25+00:00
e4d52f7e7752966a,WB1_23_0021,terrain,OK,,0.9318,2.2645,0.27072126,0.84073651,0.26392636,0.79546922,0.36643520,0.78008199,0.37323010,0.82534933,data\crops_obb\terrain\terrain_WB1_23_0021_WB1_23_0021_2_e4d52f7e7752966a.jpg,0.2317,2026-08-20T19:59:25+00:00
2618918f6e7b5c66,WB1_23_0021,terrain,OK,,0.9494,2.3412,0.24351522,0.83728307,0.23335245,0.75840604,0.41802010,0.73461276,0.42818287,0.81348985,data\crops_obb\terrain\terrain_WB1_23_0021_WB1_23_0021_3_2618918f6e7b5c66.jpg,0.2406,2026-08-20T19:59:25+00:00
8f9029f5bec0237e,WB1_23_0022,terrain,OK,,0.9596,2.3166,0.19048108,0.65696716,0.19029911,0.58344662,0.36061433,0.58302504,0.36079630,0.65654558,data\crops_obb\terrain\terrain_WB1_23_0022_WB1_23_0022_1_8f9029f5bec0237e.jpg,0.2015,2026-08-20T19:59:26+00:00
7194b7372193bbc4,WB1_23_0022,terrain,OK,,0.9412,2.1767,0.12981482,0.83311278,0.12294804,0.74949098,0.30496708,0.73454410,0.31183383,0.81816596,data\crops_obb\terrain\terrain_WB1_23_0022_WB1_23_0022_2_7194b7372193bbc4.jpg,0.2201,2026-08-20T19:59:26+00:00
e3791c7c7f57f1f4,WB1_23_0022,terrain,OK,,0.9412,2.2756,0.15318650,0.68785137,0.14451382,0.61820322,0.30300394,0.59846777,0.31167665,0.66811597,data\crops_obb\terrain\terrain_WB1_23_0022_WB1_23_0022_3_e3791c7c7f57f1f4.jpg,0.2210,2026-08-20T19:59:26+00:00
2133984f344b505a,WB1_23_0023,terrain,OK,,0.9630,2.2191,0.24533308,0.77163762,0.24078143,0.67510694,0.45499718,0.66500622,0.45954880,0.76153684,data\crops_obb\terrain\terrain_WB1_23_0023_WB1_23_0023_1_2133984f344b505a.jpg,0.2402,2026-08-20T19:59:26+00:00
85e12d7497cd878c,WB1_23_0023,terrain,OK,,0.8496,1.9757,0.02976706,0.37672514,0.01585725,0.09941407,0.42677590,0.06277142,0.44068572,0.34008250,data\crops_obb\terrain\terrain_WB1_23_0023_WB1_23_0023_2_85e12d7497cd878c.jpg,0.0995,2026-08-20T19:59:26+00:00
c5407335e8d9dc22,WB1_23_0023,terrain,OK,,0.9598,2.2438,0.19211839,0.63565725,0.18710546,0.53042436,0.42322788,0.51917619,0.42824081,0.62440914,data\crops_obb\terrain\terrain_WB1_23_0023_WB1_23_0023_3_c5407335e8d9dc22.jpg,0.2213,2026-08-20T19:59:27+00:00
9a0b1f5c389f7312,WB1_23_0024,terrain,OK,,0.9423,2.4007,0.25324082,0.62336284,0.25245416,0.54380494,0.44345230,0.54191637,0.44423899,0.62147433,data\crops_obb\terrain\terrain_WB1_23_0024_WB1_23_0024_1_9a0b1f5c389f7312.jpg,0.1615,2026-08-20T19:59:27+00:00
5e130ee7de7ddffd,WB1_23_0024,terrain,OK,,0.9510,2.2760,0.25198156,0.83472252,0.24528669,0.75129366,0.43516743,0.73605651,0.44186229,0.81948537,data\crops_obb\terrain\terrain_WB1_23_0024_WB1_23_0024_2_5e130ee7de7ddffd.jpg,0.1702,2026-08-20T19:59:27+00:00
9d547671497b8bbf,WB1_23_0024,terrain,OK,,0.9538,2.3056,0.08392850,0.71938175,0.08045620,0.61700416,0.31649968,0.60899842,0.31997198,0.71137595,data\crops_obb\terrain\terrain_WB1_23_0024_WB1_23_0024_3_9d547671497b8bbf.jpg,0.1945,2026-08-20T19:59:27+00:00
79f6b5e1db89a840,WB1_23_0025,terrain,OK,,0.9391,2.4455,0.26149994,0.61170739,0.26121080,0.53785175,0.44182527,0.53714460,0.44211441,0.61100030,data\crops_obb\terrain\terrain_WB1_23_0025_WB1_23_0025_1_79f6b5e1db89a840.jpg,0.1572,2026-08-20T19:59:27+00:00
faa4202902ed06d4,WB1_23_0025,terrain,OK,,0.8237,1.9287,0.06491541,0.43410584,0.05848829,0.12891173,0.49986225,0.11238085,0.50628936,0.41757494,data\crops_obb\terrain\terrain_WB1_23_0025_WB1_23_0025_2_faa4202902ed06d4.jpg,0.0617,2026-08-20T19:59:27+00:00
87f0271f703086cf,WB1_23_0025,terrain,OK,,0.9505,2.3762,0.17682330,0.75919998,0.17605761,0.63879883,0.46215114,0.63697934,0.46291682,0.75738055,data\crops_obb\terrain\terrain_WB1_23_0025_WB1_23_0025_3_87f0271f703086cf.jpg,0.1574,2026-08-20T19:59:28+00:00
709736ca2410eead,WB1_23_0026,terrain,OK,,0.9434,2.4603,0.23708294,0.55213004,0.23529272,0.45888445,0.46470210,0.45448002,0.46649233,0.54772562,data\crops_obb\terrain\terrain_WB1_23_0026_WB1_23_0026_1_709736ca2410eead.jpg,0.1803,2026-08-20T19:59:28+00:00
e5bf4af9a48e1268,WB1_23_0026,terrain,OK,,0.9576,2.4072,0.17594464,0.49562398,0.17012262,0.39532197,0.41156945,0.38130718,0.41739145,0.48160920,data\crops_obb\terrain\terrain_WB1_23_0026_WB1_23_0026_2_e5bf4af9a48e1268.jpg,0.1683,2026-08-20T19:59:28+00:00
d6adef59c76df392,WB1_23_0026,terrain,OK,,0.9436,2.3844,0.47637370,0.68587863,0.16656759,0.68298864,0.16777961,0.55305779,0.47758573,0.55594778,data\crops_obb\terrain\terrain_WB1_23_0026_WB1_23_0026_3_d6adef59c76df392.jpg,0.1659,2026-08-20T19:59:28+00:00
d0a1df7e2c266ed2,N1151,vrac,OK,,0.9321,2.2763,0.54229498,0.52424002,0.45443144,0.51740068,0.45668492,0.46593422,0.54454845,0.47277349,data\crops_obb\vrac\vrac_N1151_N1151_P1_d0a1df7e2c266ed2.jpg,0.1073,2026-08-20T19:59:28+00:00
bad9fc6121dfbe67,N1151,vrac,OK,,0.8946,2.3362,0.54083002,0.53383058,0.45158526,0.52332044,0.45495936,0.47238696,0.54420412,0.48289710,data\crops_obb\vrac\vrac_N1151_N1151_P2_bad9fc6121dfbe67.jpg,0.1161,2026-08-20T19:59:28+00:00
199e41e2be5a4274,N1151,vrac,OK,,0.9309,2.2314,0.54920125,0.54202539,0.46470532,0.52639157,0.46996006,0.47590211,0.55445600,0.49153596,data\crops_obb\vrac\vrac_N1151_N1151_P3_199e41e2be5a4274.jpg,0.1533,2026-08-20T19:59:29+00:00
7cc25c41fb8b4559,N1151,vrac,OK,,0.9390,2.2628,0.53832978,0.52308166,0.44994444,0.50462580,0.45606160,0.45254591,0.54444695,0.47100174,data\crops_obb\vrac\vrac_N1151_N1151_P4_7cc25c41fb8b4559.jpg,0.1675,2026-08-20T19:59:29+00:00
40c42db354b42a2b,N1151,vrac,OK,,0.9358,2.2455,0.53337896,0.54416990,0.44704080,0.52696592,0.45278695,0.47570038,0.53912508,0.49290439,data\crops_obb\vrac\vrac_N1151_N1151_P5_40c42db354b42a2b.jpg,0.1249,2026-08-20T19:59:29+00:00
d65bd64b1cc6e545,N1151,vrac,OK,,0.8803,2.1965,0.61020166,0.57828754,0.21636912,0.55760866,0.22892159,0.42313525,0.62275416,0.44381410,data\crops_obb\vrac\vrac_N1151_N1151_S1_d65bd64b1cc6e545.jpg,0.2922,2026-08-20T19:59:29+00:00
44c6c85573664dde,N1151,vrac,OK,,0.9378,2.1587,0.64129925,0.65641433,0.26214853,0.63459074,0.27562803,0.50286174,0.65477872,0.52468532,data\crops_obb\vrac\vrac_N1151_N1151_S2_44c6c85573664dde.jpg,0.2804,2026-08-20T19:59:29+00:00
