image_id,specimen_id,split,status,error_reason,aspect_ratio,output_path,processing_time_s,processed_at
5bc870c4d75e799d,FR15ABOM130621006,train,FAILED,detection_not_OK,,,0.0000,2026-09-03T09:31:45+00:00
675b6a47aed2897b,FR15ABOM100721032,train,FAILED,detection_not_OK,,,0.0000,2026-09-03T09:31:45+00:00
a8cfe9989da43fac,UBC-2014.0001,train,FAILED,detection_not_OK,,,0.0000,2026-09-03T09:31:45+00:00
ebeb63193890d89c,FR15ABOM310520005,train,FAILED,detection_not_OK,,,0.0000,2026-09-03T09:31:45+00:00
30367f42c0128bbf,FR15ABOO0712002,train,OK,,1.3580,data/Tancrede/extraction/light/images/train/FR15ABOO0712002-P1.jpg,0.0243,2026-09-03T09:31:45+00:00
2f41a2a01bbb639d,FR15ABOM110721013,train,FAILED,detection_not_OK,,,0.0000,2026-09-03T09:31:45+00:00
e8655fe97b9f41f1,FR15ABOM200821156,train,FAILED,detection_not_OK,,,0.0000,2026-09-03T09:31:45+00:00
420f72281e840978,VAN-2019.00824,train,OK,,1.2731,data/Tancrede/extraction/light/images/train/VAN-2019.00824-P1.jpg,0.0058,2026-09-03T09:31:45+00:00
7b386027308f998d,15L2021-1514,train,OK,,1.5589,data/Tancrede/extraction/light/images/train/15L2021-1514-P1.jpg,0.0233,2026-09-03T09:31:45+00:00
f38ec4d8eb41af16,15L2021-1546,train,OK,,1.6332,data/Tancrede/extraction/light/images/train/15L2021-1546-P1.jpg,0.0224,2026-09-03T09:31:45+00:00
38672cbb1c378cc5,VAN-2019.00822,train,OK,,1.4112,data/Tancrede/extraction/light/images/train/VAN-2019.00822-P1.jpg,0.0060,2026-09-03T09:31:45+00:00
b7c916b211762deb,VAN-2019.00814,train,OK,,1.3523,data/Tancrede/extraction/light/images/train/VAN-2019.00814-P1.jpg,0.0054,2026-09-03T09:31:45+00:00
25ccea3b24124728,VAN-2019.00849,train,OK,,1.4844,data/Tancrede/extraction/light/images/train/VAN-2019.00849-P1.jpg,0.0056,2026-09-03T09:31:45+00:00
35bec2b8945f66eb,15L2021-1758,train,OK,,1.6185,data/Tancrede/extraction/light/images/train/15L2021-1758-P1.jpg,0.0272,2026-09-03T09:31:45+00:00
51b0d6c3440e23b0,2020.06244,train,OK,,1.4735,data/Tancrede/extraction/light/images/train/2020.06244-P1.jpg,0.0065,2026-09-03T09:31:45+00:00
07cfd4a6bcee88e2,2020.06243,train,OK,,1.6503,data/Tancrede/extraction/light/images/train/2020.06243-P1.jpg,0.0068,2026-09-03T09:31:45+00:00
244aec13fa61a948,15L2021-1757,train,OK,,1.4288,data/Tancrede/extraction/light/images/train/15L2021-1757-P1.jpg,0.0248,2026-09-03T09:31:45+00:00
9fb132eb77f9c9ef,VAN-2019.00788,train,OK,,1.6584,data/Tancrede/extraction/light/images/train/VAN-2019.00788-P1.jpg,0.0064,2026-09-03T09:31:45+00:00
f014d67d4bfc062c,15L2021-1420,train,OK,,1.4584,data/Tancrede/extraction/light/images/train/15L2021-1420-P1.jpg,0.0282,2026-09-03T09:31:45+00:00
84553f4679cbb115,VAN-2019.00787,train,OK,,1.3179,data/Tancrede/extraction/light/images/train/VAN-2019.00787-P1.jpg,0.0065,2026-09-03T09:31:45+00:00
53408197639aeb6d,2020.00471,train,OK,,1.5320,data/Tancrede/extraction/light/images/train/2020.00471-P1.jpg,0.0060,2026-09-03T09:31:45+00:00
2f53f55cff7b4f8f,15L2021-1499,train,OK,,1.5742,data/Tancrede/extraction/light/images/train/15L2021-1499-P1.jpg,0.0273,2026-09-03T09:31:45+00:00
af2394397fd4b238,15L2021-1498,train,OK,,1.4988,data/Tancrede/extraction/light/images/train/15L2021-1498-P1.jpg,0.0243,2026-09-03T09:31:45+00:00
8f48d89538a0507c,2020.00470,train,OK,,1.4265,data/Tancrede/extraction/light/images/train/2020.00470-P1.jpg,0.0057,2026-09-03T09:31:45+00:00
d987d307db8cb55e,VAN-2019.00850,train,OK,,1.6516,data/Tancrede/extraction/light/images/train/VAN-2019.00850-P1.jpg,0.0053,2026-09-03T09:31:45+00:00
40c7defe57cb5ec0,15L2021-1731,train,OK,,1.5361,data/Tancrede/extraction/light/images/train/15L2021-1731-P1.jpg,0.0225,2026-09-03T09:31:45+00:00
a055ca9b5f06d5aa,VAN-2019.00785,train,OK,,1.4182,data/Tancrede/extraction/light/images/train/VAN-2019.00785-P1.jpg,0.0057,2026-09-03T09:31:45+00:00
55cf1520eb4cb961,VAN-2019.00783,train,OK,,1.3425,data/Tancrede/extraction/light/images/train/VAN-2019.00783-P1.jpg,0.0054,2026-09-03T09:31:45+00:00
674897b94f549ae1,FR04ABOM220722001,train,OK,,2.1761,data/Tancrede/extraction/light/images/train/FR04ABOM220722001-P1.jpg,0.0964,2026-09-03T09:31:45+00:00
9b26debf96b6d33a,ABAURA8208b,train,FAILED,detection_not_OK,,,0.0000,2026-09-03T09:31:45+00:00
c283f8449eaf26bc,ATBI_GR5b,train,OK,,1.7520,data/Tancrede/extraction/light/images/train/ATBI_GR5b-P1.jpg,0.0069,2026-09-03T09:31:45+00:00
7d6c45fe5a9086e8,CD388821e,train,OK,,1.8589,data/Tancrede/extraction/light/images/train/CD388821e-P1.jpg,0.0063,2026-09-03T09:31:45+00:00
f2992c5560c4775f,CD388865e,train,OK,,1.7636,data/Tancrede/extraction/light/images/train/CD388865e-P1.jpg,0.0061,2026-09-03T09:31:45+00:00
4169c97aacb527dd,CD388865b,train,OK,,1.6092,data/Tancrede/extraction/light/images/train/CD388865b-P1.jpg,0.0058,2026-09-03T09:31:45+00:00
2dc7543efc2ca690,ABAURA8238b,train,OK,,1.8172,data/Tancrede/extraction/light/images/train/ABAURA8238b-P1.jpg,0.0072,2026-09-03T09:31:45+00:00
d9bcdec4ade0d4e5,ABAURA8238e,train,OK,,1.9090,data/Tancrede/extraction/light/images/train/ABAURA8238e-P1.jpg,0.0070,2026-09-03T09:31:45+00:00
a7a24e12cd702b7a,CD388865c,train,OK,,1.6474,data/Tancrede/extraction/light/images/train/CD388865c-P1.jpg,0.0070,2026-09-03T09:31:45+00:00
99e1ca9af66087ae,CD388865d,train,OK,,1.6669,data/Tancrede/extraction/light/images/train/CD388865d-P1.jpg,0.0073,2026-09-03T09:31:45+00:00
08eae80a2cb80ac6,ABAURA8238d,train,FAILED,detection_not_OK,,,0.0000,2026-09-03T09:31:45+00:00
2f6968d37c4b41f7,ABAURA8238c,train,OK,,1.8358,data/Tancrede/extraction/light/images/train/ABAURA8238c-P1.jpg,0.0064,2026-09-03T09:31:45+00:00
7838b6a4732eb3e2,ABAURA8207,train,OK,,1.7512,data/Tancrede/extraction/light/images/train/ABAURA8207-P1.jpg,0.0066,2026-09-03T09:31:45+00:00
59e94a81481e8208,ABAURA8208,train,OK,,1.8139,data/Tancrede/extraction/light/images/train/ABAURA8208-P1.jpg,0.0060,2026-09-03T09:31:45+00:00
fa0cbd3b6cf76c3a,CD387770d,train,OK,,1.6054,data/Tancrede/extraction/light/images/train/CD387770d-P1.jpg,0.0073,2026-09-03T09:31:45+00:00
2dca572e0a593c6a,CD388821f,train,OK,,1.9568,data/Tancrede/extraction/light/images/train/CD388821f-P1.jpg,0.0063,2026-09-03T09:31:45+00:00
e1934323185cdb24,CD388865,train,OK,,1.6356,data/Tancrede/extraction/light/images/train/CD388865-P1.jpg,0.0063,2026-09-03T09:31:45+00:00
af6438b4dfaf7c70,ABAURA8238a,train,OK,,1.8411,data/Tancrede/extraction/light/images/train/ABAURA8238a-P1.jpg,0.0062,2026-09-03T09:31:45+00:00
92e904bdac773495,ABAURA8203,train,OK,,1.7293,data/Tancrede/extraction/light/images/train/ABAURA8203-P1.jpg,0.0065,2026-09-03T09:31:45+00:00
d9889335caabe608,CD388018c,train,OK,,1.8414,data/Tancrede/extraction/light/images/train/CD388018c-P1.jpg,0.0059,2026-09-03T09:31:45+00:00
332da3ed88b1734f,FR04ABOM220722046,train,OK,,1.3322,data/Tancrede/extraction/light/images/train/FR04ABOM220722046-P1.jpg,0.0212,2026-09-03T09:31:45+00:00
a3ab473cb180a70a,FR04ABOM220722047,train,OK,,1.6149,data/Tancrede/extraction/light/images/train/FR04ABOM220722047-P1.jpg,0.0212,2026-09-03T09:31:45+00:00
8d95f88a5bf1ef86,FR73ABOM130722003,train,OK,,1.7674,data/Tancrede/extraction/light/images/train/FR73ABOM130722003-P1.jpg,0.0224,2026-09-03T09:31:46+00:00
31dd9fc5fdcd7128,FR73ABOM200722031,train,OK,,1.7013,data/Tancrede/extraction/light/images/train/FR73ABOM200722031-P1.jpg,0.0207,2026-09-03T09:31:46+00:00
9f5c9757a92232a4,CollecYvan2,train,OK,,1.5888,data/Tancrede/extraction/light/images/train/CollecYvan2-P1.jpg,0.0201,2026-09-03T09:31:46+00:00
4f08ac0a47ff9b91,CollecYvan5,train,OK,,1.8422,data/Tancrede/extraction/light/images/train/CollecYvan5-P1.jpg,0.0212,2026-09-03T09:31:46+00:00
5de0f3004172d34d,FR73ABOM130722029,train,OK,,1.5869,data/Tancrede/extraction/light/images/train/FR73ABOM130722029-P1.jpg,0.0219,2026-09-03T09:31:46+00:00
703bcb6422c25036,CollecYvan4,train,OK,,1.6964,data/Tancrede/extraction/light/images/train/CollecYvan4-P1.jpg,0.0218,2026-09-03T09:31:46+00:00
d6869abaab3f578a,FR73ABOM200722030,train,OK,,1.5997,data/Tancrede/extraction/light/images/train/FR73ABOM200722030-P1.jpg,0.0207,2026-09-03T09:31:46+00:00
9637708313925f73,CollecYvan3,train,OK,,1.8623,data/Tancrede/extraction/light/images/train/CollecYvan3-P1.jpg,0.0205,2026-09-03T09:31:46+00:00
294b6fda2aed57c6,FR05ABOM220722027,train,FAILED,detection_not_OK,,,0.0000,2026-09-03T09:31:46+00:00
faf92d51bc45aa66,FR05ABOM220722026,train,OK,,1.6342,data/Tancrede/extraction/light/images/train/FR05ABOM220722026-P1.jpg,0.0216,2026-09-03T09:31:46+00:00
79a75fc4fd3c641c,FR73ABOM200722018,train,OK,,1.7231,data/Tancrede/extraction/light/images/train/FR73ABOM200722018-P1.jpg,0.0221,2026-09-03T09:31:46+00:00
f9a22c4eb9c640d6,FR73ABOM200722017,train,OK,,1.6629,data/Tancrede/extraction/light/images/train/FR73ABOM200722017-P1.jpg,0.0194,2026-09-03T09:31:46+00:00
cdfeb9e2e54a86df,CollecYvan6,train,OK,,2.0552,data/Tancrede/extraction/light/images/train/CollecYvan6-P1.jpg,0.0206,2026-09-03T09:31:46+00:00
25201a740fad0728,CollecYvan1,train,FAILED,detection_not_OK,,,0.0000,2026-09-03T09:31:46+00:00
db1f80094f64bd7e,FR73ABOM130722041,train,FAILED,detection_not_OK,,,0.0000,2026-09-03T09:31:46+00:00
77d15d47d33e9f7c,FR73ABOM120722026,train,OK,,1.9250,data/Tancrede/extraction/light/images/train/FR73ABOM120722026-P1.jpg,0.0213,2026-09-03T09:31:46+00:00
c0221eacb81f6817,CD388016,train,OK,,1.6844,data/Tancrede/extraction/light/images/train/CD388016-P1.jpg,0.0069,2026-09-03T09:31:46+00:00
b130dd393d290d83,FR73ABOM120722028,train,OK,,1.7465,data/Tancrede/extraction/light/images/train/FR73ABOM120722028-P1.jpg,0.0207,2026-09-03T09:31:46+00:00
66043f2ba4462098,ABAURA8625,train,OK,,2.2230,data/Tancrede/extraction/light/images/train/ABAURA8625-P1.jpg,0.0831,2026-09-03T09:31:46+00:00
6636234c53a32f3c,CD388391,train,OK,,2.1688,data/Tancrede/extraction/light/images/train/CD388391-P1.jpg,0.0894,2026-09-03T09:31:46+00:00
82ab8e2cfe849b67,D264520b,train,OK,,2.0260,data/Tancrede/extraction/light/images/train/D264520b-P1.jpg,0.0820,2026-09-03T09:31:46+00:00
c7dd3329937bb890,POLLINIS4981,train,OK,,2.2502,data/Tancrede/extraction/light/images/train/POLLINIS4981-P1.jpg,0.0801,2026-09-03T09:31:46+00:00
e3fcf24e798a755f,CD388872c,train,OK,,2.3106,data/Tancrede/extraction/light/images/train/CD388872c-P1.jpg,0.0847,2026-09-03T09:31:46+00:00
ba2315a2332c1b22,2020.00410,train,OK,,2.3660,data/Tancrede/extraction/light/images/train/2020.00410-P1.jpg,0.0790,2026-09-03T09:31:46+00:00
608ce8d9b35413ba,CD387577b,train,OK,,1.9542,data/Tancrede/extraction/light/images/train/CD387577b-P1.jpg,0.0839,2026-09-03T09:31:46+00:00
ba253838581941fa,CD388235,train,OK,,2.3352,data/Tancrede/extraction/light/images/train/CD388235-P1.jpg,0.1136,2026-09-03T09:31:46+00:00
c94558d31db9148d,CD387287,train,OK,,1.7277,data/Tancrede/extraction/light/images/train/CD387287-P1.jpg,0.0861,2026-09-03T09:31:47+00:00
42f7f643833e4847,CD388872,train,OK,,1.7642,data/Tancrede/extraction/light/images/train/CD388872-P1.jpg,0.0830,2026-09-03T09:31:47+00:00
f71d5d01d852a320,ABAURA8672b,train,OK,,2.4483,data/Tancrede/extraction/light/images/train/ABAURA8672b-P1.jpg,0.0866,2026-09-03T09:31:47+00:00
8e8b6bd46510124c,CD388229b,train,OK,,2.2837,data/Tancrede/extraction/light/images/train/CD388229b-P1.jpg,0.0808,2026-09-03T09:31:47+00:00
78f40548945b56e8,ABAURA5591,train,OK,,2.4648,data/Tancrede/extraction/light/images/train/ABAURA5591-P1.jpg,0.0864,2026-09-03T09:31:47+00:00
8ac42ce0aa2a2376,2020.00449,train,OK,,2.5319,data/Tancrede/extraction/light/images/train/2020.00449-P1.jpg,0.0890,2026-09-03T09:31:47+00:00
4b294051991e3460,ABAURA8627,train,OK,,1.9844,data/Tancrede/extraction/light/images/train/ABAURA8627-P1.jpg,0.0807,2026-09-03T09:31:47+00:00
ba2def8ae2d11b13,CD387770c,train,OK,,1.9210,data/Tancrede/extraction/light/images/train/CD387770c-P1.jpg,0.0842,2026-09-03T09:31:47+00:00
4d8889627865d95f,ABAURA8150,train,OK,,2.4561,data/Tancrede/extraction/light/images/train/ABAURA8150-P1.jpg,0.0829,2026-09-03T09:31:47+00:00
800d6a969fe9e6b3,ABAURA8239c,train,OK,,2.3336,data/Tancrede/extraction/light/images/train/ABAURA8239c-P1.jpg,0.0831,2026-09-03T09:31:47+00:00
67d3b3f24b45a666,CD388809,train,OK,,2.0832,data/Tancrede/extraction/light/images/train/CD388809-P1.jpg,0.0874,2026-09-03T09:31:47+00:00
30e010761b27f1a7,ABAURA8151,train,OK,,2.4821,data/Tancrede/extraction/light/images/train/ABAURA8151-P1.jpg,0.0850,2026-09-03T09:31:48+00:00
0430a31d4448b63a,CD388862,train,OK,,2.2678,data/Tancrede/extraction/light/images/train/CD388862-P1.jpg,0.0850,2026-09-03T09:31:48+00:00
907f132c71e868cd,2020.00339,train,OK,,2.3724,data/Tancrede/extraction/light/images/train/2020.00339-P1.jpg,0.0818,2026-09-03T09:31:48+00:00
acfb38156475ed28,POLLINIS4343,train,OK,,2.0845,data/Tancrede/extraction/light/images/train/POLLINIS4343-P1.jpg,0.0856,2026-09-03T09:31:48+00:00
76910c01f9865c01,CD388612,train,OK,,2.3107,data/Tancrede/extraction/light/images/train/CD388612-P1.jpg,0.0830,2026-09-03T09:31:48+00:00
63a2028a495167de,CD388235b,train,OK,,2.3061,data/Tancrede/extraction/light/images/train/CD388235b-P1.jpg,0.0820,2026-09-03T09:31:48+00:00
d69fbca8a4424895,CD387577,train,OK,,1.7930,data/Tancrede/extraction/light/images/train/CD387577-P1.jpg,0.0910,2026-09-03T09:31:48+00:00
2840b7b5df4d1b3f,CD388872b,train,OK,,2.3567,data/Tancrede/extraction/light/images/train/CD388872b-P1.jpg,0.2538,2026-09-03T09:31:48+00:00
364aa8658311ec46,2020.00294,train,OK,,2.3261,data/Tancrede/extraction/light/images/train/2020.00294-P1.jpg,0.2022,2026-09-03T09:31:48+00:00
ec4ea388e0135426,ABAURA8867,train,OK,,2.3797,data/Tancrede/extraction/light/images/train/ABAURA8867-P1.jpg,0.1911,2026-09-03T09:31:49+00:00
d3e88d13918358b4,POLLINIS5985,train,OK,,2.2011,data/Tancrede/extraction/light/images/train/POLLINIS5985-P1.jpg,0.1171,2026-09-03T09:31:49+00:00
8df44bfa8b11be11,POLLINIS5983,train,OK,,2.3372,data/Tancrede/extraction/light/images/train/POLLINIS5983-P1.jpg,0.0996,2026-09-03T09:31:49+00:00
d150d3a5853f704a,CD388145,train,OK,,2.6300,data/Tancrede/extraction/light/images/train/CD388145-P1.jpg,0.0903,2026-09-03T09:31:49+00:00
1f903bf2d0ed95dd,15L2021-1743,train,OK,,2.2897,data/Tancrede/extraction/light/images/train/15L2021-1743-P1.jpg,0.0924,2026-09-03T09:31:49+00:00
b5dd9ab0cefcbd9a,POLLINIS4384,train,OK,,2.3780,data/Tancrede/extraction/light/images/train/POLLINIS4384-P1.jpg,0.0954,2026-09-03T09:31:49+00:00
d9d25c393cbaccb5,CD388860,train,OK,,2.3244,data/Tancrede/extraction/light/images/train/CD388860-P1.jpg,0.0899,2026-09-03T09:31:49+00:00
7dd025e557849e1a,15L2021-1742,train,OK,,2.4014,data/Tancrede/extraction/light/images/train/15L2021-1742-P1.jpg,0.0912,2026-09-03T09:31:49+00:00
a0dd42d49d9cb6a1,15L2021-1732,train,OK,,2.2340,data/Tancrede/extraction/light/images/train/15L2021-1732-P1.jpg,0.0891,2026-09-03T09:31:49+00:00
2e5878d7050efbbd,ABAURA5633,train,OK,,2.1902,data/Tancrede/extraction/light/images/train/ABAURA5633-P1.jpg,0.0889,2026-09-03T09:31:50+00:00
a1e1027021f1fb25,CD388145b,train,OK,,2.6153,data/Tancrede/extraction/light/images/train/CD388145b-P1.jpg,0.0864,2026-09-03T09:31:50+00:00
8554ea5143a30b4c,POLLINIS5943,train,OK,,2.1897,data/Tancrede/extraction/light/images/train/POLLINIS5943-P1.jpg,0.0919,2026-09-03T09:31:50+00:00
e95c8c5e6432df60,CD387759,train,OK,,2.4757,data/Tancrede/extraction/light/images/train/CD387759-P1.jpg,0.0868,2026-09-03T09:31:50+00:00
90840ac174779ef2,CD388229c,train,OK,,2.3117,data/Tancrede/extraction/light/images/train/CD388229c-P1.jpg,0.0893,2026-09-03T09:31:50+00:00
09ce294326def09d,2020.06207,train,OK,,2.3109,data/Tancrede/extraction/light/images/train/2020.06207-P1.jpg,0.0888,2026-09-03T09:31:50+00:00
1fa84800df04dad0,15L2021-1740,train,OK,,2.3739,data/Tancrede/extraction/light/images/train/15L2021-1740-P1.jpg,0.1070,2026-09-03T09:31:50+00:00
ad1d2950a08f413b,15L2021-1741,train,OK,,2.2592,data/Tancrede/extraction/light/images/train/15L2021-1741-P1.jpg,0.0862,2026-09-03T09:31:50+00:00
015f297ab0dd4102,CD388860b,train,OK,,2.2901,data/Tancrede/extraction/light/images/train/CD388860b-P1.jpg,0.0898,2026-09-03T09:31:50+00:00
eba4545229efa1ba,15L2021-1739,train,OK,,2.3525,data/Tancrede/extraction/light/images/train/15L2021-1739-P1.jpg,0.1231,2026-09-03T09:31:50+00:00
96d697975b453a25,ABAURA8526,train,OK,,2.3244,data/Tancrede/extraction/light/images/train/ABAURA8526-P1.jpg,0.0856,2026-09-03T09:31:50+00:00
e55a2d7d8e253760,CD387804c,train,OK,,2.1982,data/Tancrede/extraction/light/images/train/CD387804c-P1.jpg,0.0921,2026-09-03T09:31:51+00:00
4fbd751b459927d9,15L2021-1483,train,OK,,2.4199,data/Tancrede/extraction/light/images/train/15L2021-1483-P1.jpg,0.0875,2026-09-03T09:31:51+00:00
1ce727241c3313f1,POLLINIS4982b,train,OK,,2.2769,data/Tancrede/extraction/light/images/train/POLLINIS4982b-P1.jpg,0.0865,2026-09-03T09:31:51+00:00
a45e48d88d2d5f59,POLLINIS4984,train,OK,,2.3903,data/Tancrede/extraction/light/images/train/POLLINIS4984-P1.jpg,0.0842,2026-09-03T09:31:51+00:00
9ad1d7ba63873922,NoName2,train,OK,,2.1827,data/Tancrede/extraction/light/images/train/NoName2-P1.jpg,0.0857,2026-09-03T09:31:51+00:00
1bd0dc835e496063,ABAURA7151,train,OK,,2.1833,data/Tancrede/extraction/light/images/train/ABAURA7151-P1.jpg,0.0842,2026-09-03T09:31:51+00:00
c1049802cf54cdd2,20A.07897,train,OK,,2.2447,data/Tancrede/extraction/light/images/train/20A.07897-P1.jpg,0.0839,2026-09-03T09:31:51+00:00
3124bac51de0c175,2020.04010,train,OK,,2.0367,data/Tancrede/extraction/light/images/train/2020.04010-P1.jpg,0.0226,2026-09-03T09:31:51+00:00
20ee6ad60c254c91,2020.04044,train,OK,,1.9300,data/Tancrede/extraction/light/images/train/2020.04044-P1.jpg,0.0062,2026-09-03T09:31:51+00:00
2ff9f7d5c0e5c16f,ABAURA5593,train,OK,,1.6546,data/Tancrede/extraction/light/images/train/ABAURA5593-P1.jpg,0.0222,2026-09-03T09:31:51+00:00
fbd27118d5743c1d,CD388862b,train,OK,,1.9101,data/Tancrede/extraction/light/images/train/CD388862b-P1.jpg,0.0063,2026-09-03T09:31:51+00:00
d4259af7fea351ea,ABB-2020.00032,train,FAILED,detection_not_OK,,,0.0000,2026-09-03T09:31:51+00:00
e1701a8fb9440401,OPPO_5923,train,OK,,2.0550,data/Tancrede/extraction/light/images/train/OPPO_5923-P1.jpg,0.0210,2026-09-03T09:31:51+00:00
e88c20bda81225e7,BAR-2018.00332,train,OK,,2.1617,data/Tancrede/extraction/light/images/train/BAR-2018.00332-P1.jpg,0.0195,2026-09-03T09:31:51+00:00
e19b3482fff667bd,BAR-2018.00871,train,OK,,1.8255,data/Tancrede/extraction/light/images/train/BAR-2018.00871-P1.jpg,0.0211,2026-09-03T09:31:51+00:00
5c5d29261cb80ef2,ABB-2020.00106,train,OK,,1.6566,data/Tancrede/extraction/light/images/train/ABB-2020.00106-P1.jpg,0.0208,2026-09-03T09:31:51+00:00
e5107af191798f7c,CD388135,train,OK,,1.9923,data/Tancrede/extraction/light/images/train/CD388135-P1.jpg,0.0062,2026-09-03T09:31:51+00:00
997714daabca975f,2020.03886,train,OK,,1.7353,data/Tancrede/extraction/light/images/train/2020.03886-P1.jpg,0.0241,2026-09-03T09:31:51+00:00
26d010743fc04896,2017.06254,train,OK,,1.2309,data/Tancrede/extraction/light/images/train/2017.06254-P1.jpg,0.0066,2026-09-03T09:31:51+00:00
37914b4ac1d3ae65,CD387324,train,OK,,2.1267,data/Tancrede/extraction/light/images/train/CD387324-P1.jpg,0.0067,2026-09-03T09:31:51+00:00
0ba5f9efaa93e2f6,NoName5,train,OK,,1.7402,data/Tancrede/extraction/light/images/train/NoName5-P1.jpg,0.0207,2026-09-03T09:31:51+00:00
8dbd7116cc8ad99c,CD387766,train,OK,,1.3721,data/Tancrede/extraction/light/images/train/CD387766-P1.jpg,0.0061,2026-09-03T09:31:51+00:00
92be102a07532438,2020.04013,train,OK,,1.7784,data/Tancrede/extraction/light/images/train/2020.04013-P1.jpg,0.0058,2026-09-03T09:31:51+00:00
d8418e14e848a942,NoName4,train,OK,,1.2474,data/Tancrede/extraction/light/images/train/NoName4-P1.jpg,0.0220,2026-09-03T09:31:51+00:00
689c6f66deb0151b,CD388146,train,OK,,1.7861,data/Tancrede/extraction/light/images/train/CD388146-P1.jpg,0.0061,2026-09-03T09:31:51+00:00
a3d25b69fd4f5795,CD387303,train,OK,,1.9729,data/Tancrede/extraction/light/images/train/CD387303-P1.jpg,0.0061,2026-09-03T09:31:51+00:00
1c63a82dfbcff7db,15G2021-1826,train,OK,,1.6306,data/Tancrede/extraction/light/images/train/15G2021-1826-P1.jpg,0.0216,2026-09-03T09:31:51+00:00
07c0fc228785e37e,2012.0034,train,OK,,1.9292,data/Tancrede/extraction/light/images/train/2012.0034-P1.jpg,0.0232,2026-09-03T09:31:51+00:00
73e12f01d451df93,BAR.2018.00342,train,OK,,1.6139,data/Tancrede/extraction/light/images/train/BAR.2018.00342-P1.jpg,0.0059,2026-09-03T09:31:51+00:00
19417d46fe7c1f61,FR15ABOM210821174,train,OK,,1.5559,data/Tancrede/extraction/light/images/train/FR15ABOM210821174-P1.jpg,0.0192,2026-09-03T09:31:51+00:00
52735e3994958c4e,FR15_ABOM30072020042,train,OK,,1.5441,data/Tancrede/extraction/light/images/train/FR15_ABOM30072020042-P1.jpg,0.0209,2026-09-03T09:31:51+00:00
c56d673f508eba74,2020.06348,train,OK,,1.5073,data/Tancrede/extraction/light/images/train/2020.06348-P1.jpg,0.0070,2026-09-03T09:31:51+00:00
0979c46a18b5d095,15G2021-1200,train,OK,,1.5370,data/Tancrede/extraction/light/images/train/15G2021-1200-P1.jpg,0.0291,2026-09-03T09:31:51+00:00
39c66d3956ea474f,FR15ABOM210821143,train,OK,,1.2078,data/Tancrede/extraction/light/images/train/FR15ABOM210821143-P1.jpg,0.0233,2026-09-03T09:31:51+00:00
1dd3c1069537abbe,NoName9,train,FAILED,detection_not_OK,,,0.0000,2026-09-03T09:31:51+00:00
8c9f4425c5b056b9,FR15ABOM210821128,train,OK,,1.6719,data/Tancrede/extraction/light/images/train/FR15ABOM210821128-P1.jpg,0.0222,2026-09-03T09:31:51+00:00
1e442f758087ac61,FR15_ABOM25082020010,train,OK,,1.6384,data/Tancrede/extraction/light/images/train/FR15_ABOM25082020010-P1.jpg,0.0216,2026-09-03T09:31:52+00:00
59eda39c93aa6047,FR15ABOM170821009,train,OK,,1.8394,data/Tancrede/extraction/light/images/train/FR15ABOM170821009-P1.jpg,0.0197,2026-09-03T09:31:52+00:00
108c1ab301a654cd,NoName11,train,OK,,1.5788,data/Tancrede/extraction/light/images/train/NoName11-P1.jpg,0.0222,2026-09-03T09:31:52+00:00
c975e517081def63,NoName10,train,OK,,1.7011,data/Tancrede/extraction/light/images/train/NoName10-P1.jpg,0.0203,2026-09-03T09:31:52+00:00
10f26f530c46d28b,2020.03930,train,OK,,1.6706,data/Tancrede/extraction/light/images/train/2020.03930-P1.jpg,0.0062,2026-09-03T09:31:52+00:00
d922d2edf39fc66e,FR15_ABOM09082020078,train,OK,,1.6999,data/Tancrede/extraction/light/images/train/FR15_ABOM09082020078-P1.jpg,0.0203,2026-09-03T09:31:52+00:00
1dc5338bdbaa67a2,FR15_STPONCY300921002,train,OK,,1.6468,data/Tancrede/extraction/light/images/train/FR15_STPONCY300921002-P1.jpg,0.0179,2026-09-03T09:31:52+00:00
7b3044d101f6de79,FR15_STPONCY300921024,train,OK,,1.8124,data/Tancrede/extraction/light/images/train/FR15_STPONCY300921024-P1.jpg,0.0210,2026-09-03T09:31:52+00:00
dc9afd6af9170d78,FR15ABOM210821177,train,OK,,1.5225,data/Tancrede/extraction/light/images/train/FR15ABOM210821177-P1.jpg,0.0219,2026-09-03T09:31:52+00:00
f2a890e281362877,FR15_ABOM25082020008,train,OK,,1.6611,data/Tancrede/extraction/light/images/train/FR15_ABOM25082020008-P1.jpg,0.0198,2026-09-03T09:31:52+00:00
f49423e3b69fb70f,FR15_ABOM17082020015,train,OK,,1.5760,data/Tancrede/extraction/light/images/train/FR15_ABOM17082020015-P1.jpg,0.0214,2026-09-03T09:31:52+00:00
f9e2338ceb602841,NoName12,train,OK,,1.8579,data/Tancrede/extraction/light/images/train/NoName12-P1.jpg,0.0225,2026-09-03T09:31:52+00:00
d53a36c3217b0b91,FR15_ABOM25082020007,train,OK,,1.5920,data/Tancrede/extraction/light/images/train/FR15_ABOM25082020007-P1.jpg,0.0205,2026-09-03T09:31:52+00:00
69f4a651a5eca9c3,NoName13,train,OK,,1.4780,data/Tancrede/extraction/light/images/train/NoName13-P1.jpg,0.0221,2026-09-03T09:31:52+00:00
e7ec32856e212191,FR15_ABOM30072020036,train,OK,,1.6475,data/Tancrede/extraction/light/images/train/FR15_ABOM30072020036-P1.jpg,0.0194,2026-09-03T09:31:52+00:00
