image_id,specimen_id,crop_path,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18
8df44bfa8b11be11,POLLINIS5983,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/POLLINIS5983-P1.jpg,84.8543,99.5016,91.5246,108.9156,184.6594,63.052,200.2438,48.2031,238.5828,45.5133,256.7668,65.8051,285.6457,68.1855,312.7895,65.8137,381.1074,47.866,328.3652,106.9879,317.2152,108.9055,282.9383,141.8922,191.7297,142.8832,185.923,163.8566,91.9789,124.9094,186.068,112.632,231.9496,93.7211,276.8223,95.6473,220.2543,76.4465
f306768d7642aecf,OPIE_Lapi_220620d,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/OPIE_Lapi_220620d-P1.jpg,95.488,99.5401,98.6851,106.0811,184.5138,66.5606,198.4722,53.2551,234.3157,50.322,249.2345,65.923,278.4966,70.6639,305.3902,67.2432,378.3972,50.3998,320.0999,106.0419,311.5387,107.5928,277.895,137.4084,198.0978,139.9452,190.9921,160.6388,96.5072,121.9349,194.2701,113.0479,233.9122,95.0897,266.0707,94.5656,216.5771,76.6179
bcdaaea3b42e5313,FR73ABOM130722017,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/FR73ABOM130722017-P1.jpg,74.6179,100.7786,79.883,108.4189,173.1683,61.7116,187.6152,46.7416,225.4692,43.3764,241.6463,60.6522,274.292,64.9661,301.2726,62.4475,381.779,46.0238,318.3373,101.8933,304.647,103.5565,272.5412,136.3306,182.3163,139.083,174.7473,162.0907,76.7273,126.5725,174.9612,110.8896,222.0163,90.1549,265.1222,90.8018,204.6203,70.0616
f59bb7ceca5fa865,OPIE_Lapi_070820b,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/OPIE_Lapi_070820b-P1.jpg,87.7908,99.2668,89.5029,105.5943,182.505,62.4621,196.5072,47.5937,233.2003,43.5768,250.6051,59.4944,282.6795,63.8883,308.6226,61.1191,385.1572,44.2727,327.3482,101.4871,316.2046,103.8363,283.3476,135.6883,195.6192,140.0816,185.9163,161.3334,86.1948,121.804,193.2935,110.799,236.6051,91.3841,271.74,91.0338,215.2146,71.68
d9d25c393cbaccb5,CD388860,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/CD388860-P1.jpg,83.8311,89.2564,88.8772,97.9391,182.3392,57.5585,196.5285,44.6656,233.8816,42.3156,253.2211,63.5996,281.8914,66.2959,310.2796,64.51,375.5512,52.9037,323.2763,104.1934,313.0055,107.8397,278.8384,136.9898,193.2036,134.877,187.049,156.2646,91.4053,114.2803,189.9236,106.5826,233.9013,90.3156,268.4539,91.142,217.644,70.3377
376d74c2ab1a0a98,ABAURA8150c,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/ABAURA8150c-P1.jpg,106.078,85.1721,113.3057,96.1434,198.9098,52.0583,216.6339,37.9257,246.9785,36.4144,264.476,57.047,304.8264,62.0606,319.433,60.8263,388.7206,47.6012,337.8228,104.5473,327.5657,107.5197,284.726,135.3566,213.7794,141.3515,205.0176,162.0971,111.3195,109.999,210.0087,109.0301,249.203,87.8189,291.376,89.5197,230.6621,67.2746
42bf3a8bcdba75dc,ABAURA8201,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/ABAURA8201-P1.jpg,103.5862,96.9604,109.182,105.6928,194.5242,61.4281,210.5738,47.7321,239.9932,43.6619,256.324,60.8657,290.0543,65.5933,306.6259,62.1756,375.2209,43.2349,326.5702,99.8053,317.7073,102.8317,284.4537,132.8584,206.1476,138.1233,199.4177,157.7864,108.6803,121.1754,200.923,111.3386,242.342,89.9138,281.0159,90.5261,223.3766,71.5556
8cb716fe95da0f35,OPIE_Lapi_270702,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/OPIE_Lapi_270702-P1.jpg,102.5536,92.8632,104.4279,98.9869,199.3415,58.771,214.6596,44.9653,253.6025,41.8688,271.3641,60.5379,300.3976,65.302,324.3298,63.458,406.8647,49.2754,341.1017,106.0087,332.555,107.825,296.9244,140.9864,208.707,139.2274,201.3028,160.5205,100.3598,116.3101,206.2238,108.3724,251.9877,91.2618,289.6077,92.5899,236.2988,70.6176
ba253838581941fa,CD388235,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/CD388235-P1.jpg,91.7036,92.5186,93.415,98.2694,185.4532,59.4164,199.4436,44.263,234.4575,41.3189,251.4089,60.9806,279.3654,64.1602,308.5957,62.9176,372.2779,45.652,320.5132,101.7196,308.8836,103.6697,276.5804,135.6161,191.5621,133.4062,185.1293,154.062,92.7032,115.7701,187.4521,105.9194,232.0721,88.0082,267.2111,87.9705,215.1832,69.7997
fb559a0c04786643,OPIE_Lapi_130720c,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/OPIE_Lapi_130720c-P1.jpg,107.7416,101.2166,110.9785,107.6293,201.3458,62.6037,214.1207,48.6231,250.4616,42.3945,268.7231,60.1671,298.6898,63.9637,320.4249,60.6553,395.9217,39.6168,341.9885,99.8363,332.0193,103.0932,300.427,135.3654,215.2413,142.1644,208.9184,163.9718,109.627,124.7734,211.9034,112.5441,254.2448,92.3645,286.6839,90.7946,232.762,71.7497
f70e86c1fd31489e,ABAURA7155,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/ABAURA7155-P1.jpg,76.4276,83.1467,82.7228,91.7495,177.0027,53.4122,192.618,39.3739,226.5202,37.8392,243.6657,57.8008,280.8483,63.524,301.551,64.0681,368.9559,52.1292,318.2205,106.2706,307.969,108.2159,269.5016,139.5827,186.6913,137.4064,175.6976,155.6794,80.5733,109.6221,182.346,106.4962,227.3082,88.1669,268.7799,90.7334,207.0816,65.382
8e8b6bd46510124c,CD388229b,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/CD388229b-P1.jpg,132.9724,82.204,134.6595,88.4561,221.9812,53.8436,237.421,39.4187,271.9674,38.7757,284.8512,55.8152,311.6334,60.0289,338.3282,59.5322,399.2768,42.6896,349.9923,95.444,340.6001,97.1896,312.9195,129.1214,229.5778,124.3892,220.5065,143.408,134.9225,102.5886,225.9402,97.7529,268.0748,82.8313,301.0506,82.2176,252.0215,64.2803
4cbe479796b954c7,CollecYvan16,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/CollecYvan16-P1.jpg,145.1199,116.0705,148.9138,123.1581,244.0179,73.1073,261.6409,52.7125,309.1537,46.3396,326.9869,65.6959,360.1704,68.8366,391.0817,64.0423,472.761,42.4753,413.2859,107.492,399.4576,110.7462,360.1479,147.8186,262.2145,154.5168,254.8757,179.6112,147.8152,142.9372,256.0144,123.0084,306.359,99.418,350.5204,98.5916,287.5242,80.4661
f26bca0a30ed5d84,FR73ABOM130722006,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/FR73ABOM130722006-P1.jpg,103.7661,96.6652,105.01,102.172,197.1045,61.5707,214.1175,46.4194,251.4046,42.3677,266.9837,61.0611,294.9092,66.2735,322.8777,62.5999,394.954,45.5982,336.6546,103.7114,329.0176,106.6366,295.8243,139.9051,208.5802,140.7542,201.69,164.4171,101.1047,121.6179,203.2178,111.1082,247.7777,91.8582,285.8874,92.8881,229.2404,71.881
4d8889627865d95f,ABAURA8150,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/ABAURA8150-P1.jpg,105.3025,85.0052,108.7225,92.4643,200.0565,57.4349,213.2273,46.1042,248.3073,45.8955,264.5052,64.9282,293.7984,71.1083,321.1935,69.7537,389.3051,58.7578,332.2816,108.8731,320.1815,110.997,289.5748,139.9725,202.2969,133.6079,194.1436,153.8445,109.3999,106.1618,200.9427,106.2128,247.5964,93.2266,279.7076,94.6901,229.8013,72.747
37a7207027a8adec,FR73ABOM130722040,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/FR73ABOM130722040-P1.jpg,88.9521,104.3296,92.5237,109.6234,186.4252,65.5582,201.9702,50.4056,238.4119,44.7994,257.1781,63.2034,282.5646,69.1711,312.9202,65.5087,382.272,45.7724,327.0213,101.6229,318.4958,104.7479,282.5069,139.0307,200.0309,141.6441,192.9064,162.1506,90.2781,127.7674,191.5167,111.2525,237.8163,92.8462,276.2083,92.9176,221.0704,74.4672
8554ea5143a30b4c,POLLINIS5943,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/POLLINIS5943-P1.jpg,66.0082,95.9787,68.1669,102.1689,170.9577,56.1135,184.0594,42.1512,223.6479,38.5567,243.08,59.1446,275.4697,64.1867,310.4519,62.6069,380.5609,43.4684,322.1079,103.0606,309.5831,105.7943,272.8704,141.0598,181.7453,139.7543,174.113,161.203,69.6048,118.0043,175.7026,108.3707,223.4985,89.6615,265.1021,90.6739,207.3773,70.3694
6ed883c199116c26,FR73ABOM120722021,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/FR73ABOM120722021-P1.jpg,74.891,101.2605,77.4817,107.0919,171.1031,63.9256,185.5397,47.8079,223.5706,42.6852,239.3187,61.7477,268.6831,65.9604,297.1087,62.6436,367.248,47.8689,316.5219,105.1218,306.0964,108.1957,268.4324,140.55,180.9497,142.1501,172.4583,164.473,71.4286,123.9346,175.5255,112.4727,222.1439,92.1492,261.9226,92.4502,201.7742,71.8921
d4661d90b2c2b5c4,FR73ABOM130722005,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/FR73ABOM130722005-P1.jpg,83.5263,115.7191,87.833,122.1676,174.0171,69.4065,188.2304,52.0236,227.8778,44.1693,245.2177,61.5773,278.7408,63.626,305.5826,57.5965,375.7894,34.5764,325.8002,98.6086,316.1624,102.473,284.1202,138.7878,194.9224,148.3719,188.2159,171.847,86.7818,140.9258,188.1318,118.7241,235.9917,94.205,271.576,91.4884,209.8878,75.0814
7cb5e0d9b0ebe3e8,FR74ABOM170722014,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/FR74ABOM170722014-P1.jpg,94.7715,97.2956,98.0275,103.7529,188.915,62.0827,202.4378,48.7898,240.0221,44.9968,254.9501,62.3634,286.3817,66.5074,314.1415,63.7589,379.2711,48.2796,328.0906,104.4977,317.8202,106.3824,285.1281,137.5142,194.78,138.3618,187.0179,160.298,96.7333,122.4386,191.1854,110.2028,240.2237,90.5159,276.3797,93.0697,223.6024,72.684
364aa8658311ec46,2020.00294,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/2020.00294-P1.jpg,86.1604,79.437,90.6491,86.848,188.3816,49.5303,198.9774,36.973,237.8061,37.6364,255.1241,59.5488,282.7189,65.0384,311.7604,64.5691,378.5142,51.2344,322.8123,104.5171,313.3443,107.2505,277.0679,137.5118,189.3047,131.187,179.3467,151.4759,90.1594,104.4029,186.9118,102.1955,234.2514,88.5289,271.1542,89.3523,218.859,66.4564
8020177f956dfa97,FR04ABOM220722060,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/FR04ABOM220722060-P1.jpg,81.3373,105.4376,84.6917,112.1113,169.2874,65.9676,182.6038,50.901,220.5639,45.7974,235.209,62.4666,265.262,66.1521,295.2968,62.3206,365.3558,44.1928,307.492,101.1295,294.9779,102.8304,262.0889,134.2318,179.4824,140.2792,170.7712,161.5989,80.1422,128.8272,172.3239,113.5689,219.4234,91.7383,254.8919,91.6521,200.6014,73.4088
54c9b09d1872646e,2019.02184,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/2019.02184-P1.jpg,73.8865,91.4863,79.8328,100.9258,173.4416,55.3475,189.437,40.8086,225.2632,36.4976,241.3034,55.1985,278.9879,61.8878,296.9008,59.7323,373.6671,41.1944,319.4819,101.6978,307.0988,103.6157,269.7566,137.0782,183.9818,139.3828,175.1961,160.5368,79.0449,114.8103,179.9679,110.4693,226.0811,87.7098,267.6752,88.6905,204.3324,65.0992
d150d3a5853f704a,CD388145,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/CD388145-P1.jpg,101.3896,96.4437,104.4573,103.6961,197.0684,66.6561,209.9523,54.683,249.2981,52.4027,267.2215,72.5146,295.0516,77.7893,322.7607,77.2136,383.771,64.2409,333.7849,116.4904,319.2012,116.7932,286.2628,146.7407,202.9843,141.1548,196.0851,160.3195,103.3009,118.3518,200.9519,113.397,245.8896,99.2948,283.8679,101.4323,232.3714,80.5545
90840ac174779ef2,CD388229c,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/CD388229c-P1.jpg,86.9683,88.0132,93.877,97.3284,186.6238,57.0503,201.9067,41.7478,242.0615,41.2781,259.1673,61.3498,286.8303,67.9764,318.8879,66.3141,384.1089,53.2588,325.6849,104.6549,316.1508,106.7614,283.9816,137.4493,197.0952,135.5059,188.5549,156.9074,93.1853,115.0985,194.0835,108.2545,239.7386,89.7649,278.373,90.9858,224.2355,69.6101
e55a2d7d8e253760,CD387804c,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/CD387804c-P1.jpg,63.634,101.6494,66.9683,108.8411,163.5991,63.996,180.4287,46.9075,220.0573,41.8833,240.3743,62.9176,277.4434,65.394,306.8354,62.3797,379.6567,42.3556,322.2658,102.8231,310.6333,106.3795,274.0274,140.7112,178.1743,144.2633,170.4957,166.7654,66.3473,125.0799,173.6005,113.5638,222.7687,93.3066,268.5238,92.3809,205.5533,75.0562
ef6eda02d790d8d0,FR04ABOM220722061,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/FR04ABOM220722061-P1.jpg,91.9751,115.9471,96.3245,121.8647,178.8761,73.8918,197.5759,54.3925,234.1111,48.335,252.4193,64.7886,275.6215,68.2267,304.9821,62.7713,375.8546,40.8885,323.1948,100.414,315.3344,103.3074,286.0435,135.2432,202.3352,146.1765,194.6633,167.2235,93.4633,139.3567,192.4078,119.2469,234.0736,95.6265,268.8357,93.4076,213.8861,79.6099
dd485bd2d093fa7e,OPIE_Lapi_230620b,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/OPIE_Lapi_230620b-P1.jpg,88.6331,98.3774,91.3462,105.2521,184.3785,64.6377,200.6915,47.4538,236.0043,43.6716,252.6702,62.9154,284.2547,68.3115,311.0255,66.3322,386.304,47.5065,328.1665,107.1883,317.4773,109.7592,284.9761,140.7441,197.5468,144.3029,190.4977,163.0978,88.1682,122.4957,194.4521,113.2789,234.5735,94.0068,270.9535,95.7684,216.6536,74.2935
dee0257031455c91,FR73ABOM130722020,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/FR73ABOM130722020-P1.jpg,88.9369,113.1656,93.8368,119.7313,180.5624,69.3394,195.8105,52.505,231.5453,47.5317,248.4032,63.5065,276.1308,66.034,307.7773,59.2787,378.3506,39.0162,326.8251,97.7241,317.285,101.5591,286.4196,135.2336,199.0787,145.4226,193.1427,167.6485,92.9892,136.7145,191.262,117.1354,232.2397,92.8982,270.9782,91.1993,216.4949,77.2753
67d3b3f24b45a666,CD388809,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/CD388809-P1.jpg,68.7327,77.053,71.1143,85.3063,172.8713,44.794,190.4187,31.5152,227.606,30.1345,244.7153,52.3812,274.0409,58.4095,299.3012,56.3236,377.7513,41.3956,313.3115,102.4864,301.5235,103.4597,263.4794,135.331,171.427,129.412,164.821,151.9276,67.3177,100.8298,168.7764,97.5214,220.0037,81.4618,260.9777,84.838,204.7178,60.7541
970fde072567a9b1,FR04ABOM220722089,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/FR04ABOM220722089-P1.jpg,94.0545,113.8956,98.5298,121.585,188.1216,67.9797,203.0908,50.8418,243.0935,42.7284,259.795,60.9492,297.364,62.9145,314.744,59.1329,392.0123,34.8384,337.2636,100.5021,330.3976,103.7681,292.0612,139.9204,205.3871,151.4946,199.4945,174.6316,97.6508,139.4964,198.249,119.3303,245.0578,94.7723,287.4198,92.9874,219.1881,74.6578
eba4545229efa1ba,15L2021-1739,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/15L2021-1739-P1.jpg,90.4615,90.5337,97.0251,98.472,192.9004,60.8333,209.4685,46.2005,245.7678,45.3726,261.5603,63.3852,294.3403,68.2338,322.4568,66.5641,395.071,54.1583,334.1326,105.8413,323.0732,107.6892,289.5422,136.2266,203.4549,133.5087,197.092,154.1062,96.0575,114.0725,196.2433,105.9459,245.3957,90.2372,281.4102,92.0136,228.887,72.9896
ec4ea388e0135426,ABAURA8867,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/ABAURA8867-P1.jpg,92.2538,77.1073,96.0435,85.486,185.5376,54.316,202.1304,41.6469,238.1304,41.811,252.7003,61.6852,280.441,69.0367,313.0197,69.3477,377.5878,56.3292,323.2667,108.1981,311.3645,110.4167,276.6158,139.2388,190.4875,129.2667,182.8169,150.0946,93.2107,99.2735,189.3098,101.9852,229.8533,88.2887,269.4222,91.7165,216.9946,68.3413
a2245dee4fde772d,FR73ABOM130722001,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/FR73ABOM130722001-P1.jpg,86.9537,117.617,92.8477,126.0158,185.9684,70.3813,201.1635,53.3482,239.607,46.8606,258.3124,65.5598,294.812,67.7217,317.1036,63.4631,395.6125,37.0487,340.0917,103.5659,327.8228,107.1905,296.9467,143.4193,202.229,155.9754,196.4174,181.0547,92.367,146.438,194.2574,124.9205,244.9031,99.1557,282.7995,97.4375,221.89,78.6162
4fbd751b459927d9,15L2021-1483,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/15L2021-1483-P1.jpg,107.4271,89.6306,111.7852,95.9761,202.8986,59.4101,215.2436,48.8396,254.8431,47.8687,271.2657,65.4685,301.1619,71.0324,327.8146,69.8951,398.269,57.4817,340.6417,108.1672,329.8762,110.9886,296.5737,140.1583,206.7612,133.0843,199.8603,151.8642,109.0009,111.1092,205.9939,106.4364,251.6784,92.5947,291.2352,94.953,234.5445,72.7659
393628d7e190f37d,FR73ABOM150722001,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/FR73ABOM150722001-P1.jpg,69.9293,92.1165,75.3461,100.5275,172.6183,57.4676,190.9516,40.53,228.1971,39.0547,242.7119,57.8365,274.8154,63.3402,301.5163,61.2429,381.4385,44.8261,320.0811,102.6396,306.3329,104.1005,272.0453,135.0973,180.8989,135.5094,171.9672,157.1407,73.6249,117.5736,175.5472,108.0563,225.4127,87.3147,262.3255,89.8966,206.8262,67.3901
bad35adae20298a0,FR73ABOM200722034,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/FR73ABOM200722034-P1.jpg,86.3033,101.1884,87.859,107.5964,180.7931,60.8723,195.7863,45.2849,232.3894,42.0051,249.8861,60.0055,280.1292,65.0777,306.9127,61.4897,380.7938,43.5975,320.4165,102.1739,312.1286,104.8757,279.8847,137.1992,196.0959,142.3236,187.2025,166.1747,86.852,125.3503,190.5986,112.5328,234.6328,92.2087,267.8618,92.351,214.1077,73.0969
78f40548945b56e8,ABAURA5591,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/ABAURA5591-P1.jpg,114.3541,102.6987,119.3622,108.8227,211.2693,67.1545,223.4911,55.5903,259.8553,52.5405,278.1115,72.3634,305.2291,76.0131,335.322,74.798,404.4338,57.7735,347.8843,110.6661,336.9257,114.2718,304.82,144.0359,219.1002,142.7525,211.9509,162.0199,118.3556,123.0972,213.1939,114.5231,258.548,98.4579,293.4566,98.63,243.4594,78.5073
f71ff213f80d0bf8,FR73ABOM120722072,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/FR73ABOM120722072-P1.jpg,57.4276,99.7886,62.0075,106.7327,163.0024,60.1979,176.8382,46.5109,217.4583,43.2638,233.6202,59.5537,263.6516,65.8546,296.0641,63.0933,372.3099,49.2479,312.0473,104.8626,303.8622,107.8138,268.4384,140.6005,174.422,141.8692,166.8196,163.7179,57.2341,123.6245,165.9224,110.3049,217.8963,91.3389,254.8624,92.6454,198.8267,71.3772
ad1d2950a08f413b,15L2021-1741,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/15L2021-1741-P1.jpg,71.5154,90.3606,76.4145,98.9918,175.5007,57.4662,190.7389,43.1565,233.0316,42.4729,250.2083,63.4516,278.5239,68.0561,311.7838,67.3433,383.2612,56.4977,322.7325,109.6354,310.4084,111.6467,273.3588,141.4757,182.6292,138.3102,173.1219,157.9719,73.0713,117.0324,180.2561,110.405,228.7608,93.3311,266.5305,94.6841,213.2225,73.5884
7dd025e557849e1a,15L2021-1742,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/15L2021-1742-P1.jpg,95.7617,95.3703,100.3058,102.1879,192.9774,61.5738,206.1478,48.8425,248.0059,46.3392,265.573,63.7756,296.6747,68.4716,326.8661,65.8945,394.2626,49.6219,340.6064,105.3134,329.3766,108.147,299.5564,140.2624,207.7075,140.7296,201.2217,158.4011,99.2845,119.723,201.8809,111.6921,245.1882,94.1964,287.4742,94.236,230.8726,75.5847
75c500bdb7c8a50f,ABAURA7163,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/ABAURA7163-P1.jpg,99.2947,87.3791,105.0678,95.3194,182.5244,54.4144,203.1588,36.2749,231.1872,34.3079,250.3648,54.8694,283.9484,57.7284,300.5579,56.5628,368.1252,38.2591,319.1164,98.032,309.9192,100.764,270.2894,130.6684,201.7022,134.4388,193.7436,154.8183,102.9736,110.0714,195.5099,105.6636,234.6115,83.0983,276.4268,84.3366,217.6557,64.4672
753050243f266b43,FR04ABOM220722092,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/FR04ABOM220722092-P1.jpg,105.6607,84.4383,107.1275,90.5862,197.5737,55.1496,214.1961,41.9144,251.7797,39.6359,265.3774,58.1783,290.6158,63.4321,318.615,61.4337,386.1962,49.5131,331.5988,101.4319,324.2931,103.6529,285.6463,133.5145,206.338,131.1285,198.8345,151.7436,101.9562,108.1603,201.2904,101.5635,245.5452,84.7929,282.3005,88.2543,229.2567,66.988
a8a020a2acc3ba05,OPIE_Lapi_130720b,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/OPIE_Lapi_130720b-P1.jpg,77.3101,97.0812,81.114,104.3967,177.3088,59.5871,190.6597,47.6698,230.0635,44.9324,246.2189,61.7648,274.8661,67.1028,300.9936,65.134,377.2986,49.7796,315.7012,106.3994,307.9785,108.9206,270.9483,140.8336,186.1847,140.6937,177.9164,160.7928,77.5776,121.0969,182.9636,110.2259,225.0392,92.0689,259.7111,92.7303,211.0529,70.9629
b65c91f3f7307c39,ABAURA5667,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/ABAURA5667-P1.jpg,80.3986,101.6233,83.046,109.2266,171.8588,64.4705,188.4858,47.1558,227.6533,41.9847,243.8414,59.0345,274.4941,62.3365,299.0639,58.956,367.0087,40.5743,316.3056,100.2722,307.5568,103.3527,272.3084,136.525,183.3652,142.6963,175.0838,165.4378,80.3794,127.8657,179.0105,113.5563,225.9057,90.6844,265.7095,91.2743,205.4105,72.2777
d616aaa6180fb8c8,FR73ABOM140722026,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/FR73ABOM140722026-P1.jpg,93.617,115.8058,97.8884,124.4189,177.2361,70.3583,192.8215,54.176,225.8384,46.3425,242.922,62.7385,273.2905,62.812,292.4911,58.4373,362.527,33.6305,315.9986,94.7739,305.6785,99.1567,277.2386,133.927,196.2425,148.5401,188.8682,172.225,95.9116,142.8879,186.9738,119.8956,233.1122,93.1705,269.0596,90.8826,211.4275,76.494
1bd0dc835e496063,ABAURA7151,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/ABAURA7151-P1.jpg,101.9079,80.5725,107.7219,90.3914,192.2438,49.5822,209.0589,35.198,241.6558,33.3194,256.1409,54.331,291.6752,59.4834,308.6929,59.2412,375.143,44.1504,324.8591,98.6172,313.5343,100.193,275.6492,129.0224,203.3445,131.4658,195.1392,152.8001,106.5467,107.3823,198.6852,103.2421,236.6714,81.4838,279.2559,83.7067,223.6451,63.2806
00572780db9e4dc8,FR74ABOM160722001,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/FR74ABOM160722001-P1.jpg,81.9072,105.8806,86.2222,112.8562,173.7614,69.2973,188.9647,52.2691,223.4486,47.5925,239.9732,64.4631,270.2719,67.6199,296.698,63.3996,364.4066,45.1038,312.8629,105.206,300.0819,107.1256,269.7162,140.338,182.8494,143.7505,175.7995,167.094,82.2892,132.9669,174.8111,117.5627,221.6263,94.0273,259.5609,96.7075,204.2985,76.2721
276e83d7d067f0ce,FR73ABOM200722038,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/FR73ABOM200722038-P1.jpg,101.474,116.0527,104.6001,122.3733,188.4356,74.1613,203.1104,57.3519,236.3685,50.6873,252.8054,66.1309,281.7337,68.187,304.1385,62.8634,372.3742,41.616,327.0351,101.4564,319.2264,104.9898,288.3842,139.0137,206.0135,147.4001,200.8328,170.0289,103.0732,140.0492,197.9723,120.1519,241.4345,98.2681,276.2594,94.9515,219.3205,80.3086
1fa84800df04dad0,15L2021-1740,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/15L2021-1740-P1.jpg,105.3017,92.9408,109.8635,99.7207,202.4844,57.0214,215.5753,44.2734,258.4665,43.0312,276.8351,61.78,307.8787,65.9739,331.8475,64.5521,398.7552,50.9731,345.011,104.5514,334.5331,107.0376,301.25,138.5598,213.5766,138.5526,203.9886,159.2025,106.7551,118.0002,209.4104,107.7512,255.4732,90.4104,292.9753,91.507,239.6279,70.8609
96d697975b453a25,ABAURA8526,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/ABAURA8526-P1.jpg,88.1241,81.8724,93.7329,88.8639,189.6987,53.6694,201.8794,40.757,239.6987,43.1746,258.2654,62.3044,283.571,66.8984,312.3566,67.8031,380.2579,54.9657,324.2956,105.0476,313.5772,107.1689,280.3483,136.8492,192.0847,130.6117,183.6614,148.7819,94.2325,104.9681,191.1965,101.9821,235.6991,88.0743,269.8715,88.8129,222.464,66.9891
d3e88d13918358b4,POLLINIS5985,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/POLLINIS5985-P1.jpg,89.4775,82.6557,93.4661,89.7648,188.8986,51.0725,202.4782,38.5669,241.8027,36.3839,258.0616,55.6109,287.701,60.831,319.7382,61.1472,388.0114,47.4667,328.1021,101.2914,317.622,102.6875,280.5793,133.6006,194.351,126.7515,186.854,150.6716,94.1567,106.4819,193.7655,99.3236,240.6807,85.4327,275.7124,85.3499,222.726,64.9031
015f297ab0dd4102,CD388860b,/Users/superbg/Documents/IEES/idmybee/data/Bombus/extraction/light/images/train/CD388860b-P1.jpg,84.2645,84.8697,87.8503,92.7094,195.123,50.8041,208.9447,37.3373,252.3076,36.8922,272.6849,59.957,301.8468,64.9875,338.7966,64.8449,420.1054,51.3959,352.221,110.6633,337.868,112.9426,300.9091,146.7233,196.0164,137.2588,187.384,158.4897,88.7614,111.8879,196.1771,106.817,248.3241,88.3375,290.2355,91.1645,234.5874,69.7645
